time,queue_length,active_servers
670.0,3947,5
671.0,3952,5
672.0,3963,5
673.0,3967,4
674.0,3979,3
675.0,3983,4
676.0,3994,4
677.0,4005,3
678.0,4013,5
679.0,4014,5
680.0,4017,4
681.0,4027,5
682.0,4033,5
683.0,4040,5
684.0,4047,5
685.0,4050,5
686.0,4057,5
687.0,4058,5
688.0,4059,5
689.0,4067,5
690.0,4072,5
691.0,4078,5
692.0,4084,4
693.0,4089,5
694.0,4098,5
695.0,4105,5
696.0,4118,5
697.0,4121,5
698.0,4124,5
699.0,4128,5
700.0,4137,5
701.0,4141,5
702.0,4148,5
703.0,4155,5
704.0,4163,5
705.0,4171,4
706.0,4178,4
707.0,4184,5
708.0,4190,5
709.0,4195,4
710.0,4201,4
711.0,4203,5
712.0,4212,5
713.0,4216,5
714.0,4219,5
715.0,4220,5
716.0,4226,5
717.0,4232,5
718.0,4241,4
719.0,4242,4
720.0,4251,5
721.0,4257,5
722.0,4259,5
723.0,4262,5
724.0,4266,5
725.0,4268,5
726.0,4270,5
727.0,4277,4
728.0,4279,4
729.0,4287,4
730.0,4292,4
731.0,4303,3
732.0,4312,3
733.0,4324,5
734.0,4323,5
735.0,4326,5
736.0,4336,5
737.0,4340,5
738.0,4346,4
739.0,4347,4
740.0,4360,3
741.0,4366,4
742.0,4379,5
743.0,4392,4
744.0,4396,5
745.0,4399,5
746.0,4401,5
747.0,4407,5
748.0,4407,5
749.0,4409,5
750.0,4418,5
751.0,4423,5
752.0,4429,5
753.0,4434,5
754.0,4439,5
755.0,4446,5
756.0,4445,5
757.0,4453,5
758.0,4456,5
759.0,4457,5
760.0,4465,5
761.0,4469,4
762.0,4477,5
763.0,4482,5
764.0,4482,5
765.0,4490,5
766.0,4492,5
767.0,4495,5
768.0,4503,5
769.0,4514,4
770.0,4525,4
771.0,4527,4
772.0,4535,5
773.0,4536,5
774.0,4538,5
775.0,4544,5
776.0,4549,5
777.0,4549,5
778.0,4559,4
779.0,4574,4
780.0,4581,4
781.0,4593,3
782.0,4596,3
783.0,4604,4
784.0,4608,4
785.0,4617,4
786.0,4625,4
787.0,4630,5
788.0,4637,4
789.0,4643,4
790.0,4646,5
791.0,4648,4
792.0,4649,5
793.0,4657,3
794.0,4664,4
795.0,4668,4
796.0,4675,4
797.0,4683,4
798.0,4692,4
799.0,4696,4
800.0,4704,4
801.0,4708,5
802.0,4716,5
803.0,4723,5
804.0,4723,5
805.0,4730,4
806.0,4735,5
807.0,4752,5
808.0,4756,5
809.0,4762,4
810.0,4766,4
811.0,4774,4
812.0,4784,4
813.0,4795,4
814.0,4803,4
815.0,4803,5
816.0,4806,5
817.0,4809,5
818.0,4817,5
819.0,4824,5
820.0,4836,4
821.0,4837,4
822.0,4848,3
823.0,4858,4
824.0,4865,4
825.0,4875,4
826.0,4881,4
827.0,4885,4
828.0,4893,5
829.0,4904,5
830.0,4910,5
831.0,4917,5
832.0,4919,5
833.0,4919,5
834.0,4926,4
835.0,4943,2
836.0,4952,3
837.0,4959,4
838.0,4961,5
839.0,4968,4
840.0,4970,4
841.0,4976,4
842.0,4985,4
843.0,4987,5
844.0,4989,5
845.0,4989,5
846.0,4997,5
847.0,5002,5
848.0,5014,5
849.0,5016,5
850.0,5016,5
851.0,5023,4
852.0,5028,5
853.0,5033,4
854.0,5038,4
855.0,5049,4
856.0,5060,2
857.0,5071,2
858.0,5081,2
859.0,5085,3
860.0,5092,4
861.0,5094,4
862.0,5102,3
863.0,5104,4
864.0,5113,4
865.0,5112,5
866.0,5123,5
867.0,5130,5
868.0,5138,5
869.0,5145,5
870.0,5157,4
871.0,5164,4
872.0,5167,5
873.0,5173,5
874.0,5174,5
875.0,5177,5
876.0,5183,5
877.0,5190,5
878.0,5200,4
879.0,5204,4
880.0,5208,5
881.0,5219,5
882.0,5222,5
883.0,5229,4
884.0,5237,4
885.0,5241,5
886.0,5246,5
887.0,5256,5
888.0,5260,4
889.0,5267,4
890.0,5270,5
891.0,5274,5
892.0,5281,5
893.0,5285,5
894.0,5293,5
895.0,5298,5
896.0,5302,5
897.0,5305,4
898.0,5314,4
899.0,5318,4
900.0,5321,5
901.0,5327,5
902.0,5340,5
903.0,5346,4
904.0,5351,5
905.0,5356,5
906.0,5360,5
907.0,5363,5
908.0,5368,5
909.0,5376,4
910.0,5381,4
911.0,5387,4
912.0,5394,5
913.0,5400,5
914.0,5404,5
915.0,5411,4
916.0,5422,4
917.0,5428,5
918.0,5429,5
919.0,5430,5
920.0,5433,5
921.0,5444,5
922.0,5449,5
923.0,5455,5
924.0,5458,5
925.0,5466,5
926.0,5472,5
927.0,5480,5
928.0,5482,5
929.0,5494,4
930.0,5499,4
931.0,5507,4
932.0,5515,4
933.0,5519,4
934.0,5528,4
935.0,5535,3
936.0,5546,2
937.0,5554,4
938.0,5563,5
939.0,5563,5
940.0,5563,5
941.0,5567,5
942.0,5572,4
943.0,5580,3
944.0,5581,3
945.0,5581,4
946.0,5585,5
947.0,5588,5
948.0,5592,5
949.0,5595,5
950.0,5598,5
951.0,5602,5
952.0,5604,5
953.0,5611,4
954.0,5618,5
955.0,5622,4
956.0,5627,5
957.0,5629,5
958.0,5632,5
959.0,5635,5
960.0,5643,4
961.0,5651,4
962.0,5649,5
963.0,5656,5
964.0,5665,5
965.0,5668,5
966.0,5671,5
967.0,5675,5
968.0,5687,4
969.0,5691,5
970.0,5691,5
971.0,5698,4
972.0,5704,5
973.0,5712,5
974.0,5726,4
975.0,5730,4
976.0,5739,4
977.0,5739,4
978.0,5752,4
979.0,5757,4
980.0,5760,4
981.0,5765,4
982.0,5775,4
983.0,5778,4
984.0,5784,4
985.0,5786,5
986.0,5794,4
987.0,5795,5
988.0,5802,5
989.0,5808,5
990.0,5818,4
991.0,5829,4
992.0,5835,4
993.0,5835,5
994.0,5838,5
995.0,5841,5
996.0,5843,5
997.0,5848,5
998.0,5853,5
999.0,5866,5
1000.0,5873,5
