time,queue_length,active_servers
176.0,1054,5
177.0,1057,5
178.0,1064,5
179.0,1074,3
180.0,1073,4
181.0,1077,5
182.0,1085,4
183.0,1095,4
184.0,1100,4
185.0,1110,4
186.0,1117,4
187.0,1133,3
188.0,1137,4
189.0,1144,5
190.0,1150,5
191.0,1157,4
192.0,1164,4
193.0,1174,4
194.0,1176,4
195.0,1186,4
196.0,1193,5
197.0,1196,4
198.0,1200,4
199.0,1204,5
200.0,1215,5
201.0,1220,5
202.0,1224,5
203.0,1229,5
204.0,1235,5
205.0,1241,5
206.0,1240,5
207.0,1241,5
208.0,1245,4
209.0,1248,4
210.0,1258,5
211.0,1266,5
212.0,1271,4
213.0,1273,4
214.0,1276,4
215.0,1278,4
216.0,1281,5
217.0,1286,5
218.0,1292,5
219.0,1291,5
220.0,1296,4
221.0,1301,4
222.0,1308,5
223.0,1315,4
224.0,1320,5
225.0,1320,5
226.0,1325,5
227.0,1328,5
228.0,1332,4
229.0,1335,4
230.0,1342,4
231.0,1350,5
232.0,1350,5
233.0,1356,5
234.0,1360,5
235.0,1363,5
236.0,1369,5
237.0,1375,5
238.0,1375,5
239.0,1377,5
240.0,1379,5
241.0,1381,4
242.0,1390,4
243.0,1392,4
244.0,1403,5
245.0,1411,4
246.0,1422,3
247.0,1427,4
248.0,1433,4
249.0,1436,5
250.0,1440,4
251.0,1446,4
252.0,1449,5
253.0,1452,5
254.0,1457,4
255.0,1466,4
256.0,1471,5
257.0,1472,5
258.0,1483,5
259.0,1486,5
260.0,1488,5
261.0,1496,5
262.0,1501,5
263.0,1508,4
264.0,1513,4
265.0,1520,4
266.0,1530,3
267.0,1535,4
268.0,1546,4
269.0,1553,4
270.0,1555,4
271.0,1561,5
272.0,1564,4
273.0,1569,3
274.0,1573,4
275.0,1575,4
276.0,1584,5
277.0,1588,4
278.0,1596,4
279.0,1605,4
280.0,1608,4
281.0,1611,4
282.0,1618,4
283.0,1619,5
284.0,1627,4
285.0,1641,3
286.0,1649,4
287.0,1656,4
288.0,1662,4
289.0,1667,4
290.0,1669,4
291.0,1679,4
292.0,1685,5
293.0,1683,5
294.0,1691,5
295.0,1697,4
296.0,1700,5
297.0,1707,5
298.0,1709,5
299.0,1710,5
300.0,1715,5
301.0,1725,5
302.0,1733,4
303.0,1734,5
304.0,1741,4
305.0,1743,5
306.0,1751,4
307.0,1760,4
308.0,1768,3
309.0,1774,4
310.0,1775,5
311.0,1782,4
312.0,1789,4
313.0,1799,3
314.0,1803,3
315.0,1811,5
316.0,1819,4
317.0,1820,4
318.0,1832,3
319.0,1839,5
320.0,1842,5
321.0,1844,5
322.0,1848,4
323.0,1854,4
324.0,1865,3
325.0,1867,5
326.0,1873,5
327.0,1880,5
328.0,1886,5
329.0,1894,5
330.0,1903,5
331.0,1907,5
332.0,1912,4
333.0,1919,4
334.0,1923,3
335.0,1926,3
336.0,1930,4
337.0,1937,4
338.0,1940,4
339.0,1951,4
340.0,1960,3
341.0,1964,5
342.0,1970,5
343.0,1971,5
344.0,1974,5
345.0,1977,5
346.0,1985,5
347.0,1991,5
348.0,1998,5
349.0,2004,5
350.0,2011,4
351.0,2017,4
352.0,2020,3
353.0,2028,4
354.0,2039,3
355.0,2048,4
356.0,2051,5
357.0,2055,5
358.0,2065,5
359.0,2077,5
360.0,2080,5
361.0,2091,4
362.0,2100,4
363.0,2105,3
364.0,2119,3
365.0,2123,3
366.0,2134,4
367.0,2142,5
368.0,2155,4
369.0,2159,4
370.0,2163,4
371.0,2168,4
372.0,2167,5
373.0,2173,5
374.0,2177,5
375.0,2186,5
376.0,2188,5
377.0,2197,5
378.0,2206,5
379.0,2218,5
380.0,2227,5
381.0,2234,4
382.0,2244,4
383.0,2251,3
384.0,2255,3
385.0,2260,3
386.0,2268,2
387.0,2268,2
388.0,2274,3
389.0,2284,3
390.0,2290,3
391.0,2306,2
392.0,2315,3
393.0,2328,3
394.0,2336,4
395.0,2341,3
396.0,2345,3
397.0,2357,2
398.0,2362,4
399.0,2370,4
400.0,2379,4
401.0,2382,4
402.0,2389,4
403.0,2392,5
404.0,2399,5
405.0,2399,5
406.0,2403,5
407.0,2411,5
408.0,2411,5
409.0,2419,5
410.0,2428,5
411.0,2433,5
412.0,2441,5
413.0,2449,5
414.0,2452,5
415.0,2460,5
416.0,2467,5
417.0,2473,5
418.0,2482,5
419.0,2490,5
420.0,2493,5
421.0,2502,5
422.0,2509,5
423.0,2515,5
424.0,2523,5
425.0,2535,3
426.0,2550,3
427.0,2560,3
428.0,2565,3
429.0,2565,4
430.0,2569,4
431.0,2578,4
432.0,2588,4
433.0,2593,5
434.0,2600,5
435.0,2604,5
436.0,2612,5
437.0,2612,5
438.0,2621,4
439.0,2634,4
440.0,2639,5
441.0,2644,5
442.0,2658,3
443.0,2661,4
444.0,2670,3
445.0,2680,4
446.0,2695,4
447.0,2703,5
448.0,2704,5
449.0,2714,5
450.0,2724,4
451.0,2724,5
452.0,2731,5
453.0,2733,5
454.0,2733,5
455.0,2737,5
456.0,2740,5
457.0,2747,4
458.0,2754,4
459.0,2765,3
460.0,2773,3
461.0,2776,3
462.0,2784,4
463.0,2791,4
464.0,2794,5
465.0,2794,5
466.0,2798,5
467.0,2806,4
468.0,2816,4
469.0,2817,5
470.0,2824,5
471.0,2827,5
472.0,2832,5
473.0,2838,4
474.0,2843,5
475.0,2843,5
476.0,2847,4
477.0,2856,5
478.0,2858,5
479.0,2864,5
480.0,2870,5
481.0,2872,5
482.0,2872,5
483.0,2876,4
484.0,2884,4
485.0,2888,4
486.0,2898,4
487.0,2902,5
488.0,2907,5
489.0,2920,4
490.0,2925,4
491.0,2936,4
492.0,2943,4
493.0,2953,3
494.0,2955,5
495.0,2970,5
496.0,2979,5
497.0,2984,5
498.0,2988,5
499.0,2989,5
500.0,3004,5
501.0,3010,5
502.0,3020,4
503.0,3035,4
504.0,3038,4
505.0,3039,5
506.0,3042,5
507.0,3046,5
508.0,3053,5
509.0,3054,5
510.0,3061,5
511.0,3063,5
512.0,3068,4
513.0,3068,3
514.0,3075,2
515.0,3073,4
516.0,3079,5
517.0,3083,5
518.0,3088,5
519.0,3090,5
520.0,3093,5
521.0,3095,5
522.0,3110,5
523.0,3117,5
524.0,3126,5
525.0,3131,5
526.0,3140,5
527.0,3148,5
528.0,3150,5
529.0,3158,3
530.0,3163,2
531.0,3170,4
532.0,3182,3
533.0,3186,4
534.0,3194,5
535.0,3204,4
536.0,3210,4
537.0,3213,5
538.0,3217,5
539.0,3221,5
540.0,3223,5
541.0,3225,5
542.0,3233,5
543.0,3239,5
544.0,3245,4
545.0,3250,5
546.0,3254,5
547.0,3260,5
548.0,3266,5
549.0,3274,5
550.0,3288,4
551.0,3290,5
552.0,3293,5
553.0,3298,5
554.0,3301,5
555.0,3311,4
556.0,3314,5
557.0,3321,5
558.0,3325,5
559.0,3327,5
560.0,3329,5
561.0,3336,5
562.0,3342,5
563.0,3356,5
564.0,3368,4
565.0,3380,5
566.0,3382,5
567.0,3390,4
568.0,3397,3
569.0,3407,3
570.0,3417,3
571.0,3425,4
572.0,3432,4
573.0,3439,4
574.0,3442,4
575.0,3453,2
576.0,3456,4
577.0,3463,4
578.0,3471,5
579.0,3475,5
580.0,3477,5
581.0,3484,5
582.0,3489,4
583.0,3491,5
584.0,3493,5
585.0,3492,5
586.0,3495,5
587.0,3504,5
588.0,3509,5
589.0,3512,5
590.0,3517,5
591.0,3522,5
592.0,3526,4
593.0,3527,4
594.0,3538,4
595.0,3549,5
596.0,3553,5
597.0,3558,5
598.0,3563,5
599.0,3565,4
600.0,3568,4
601.0,3574,4
602.0,3580,4
603.0,3586,4
604.0,3593,4
605.0,3603,5
606.0,3608,5
607.0,3616,5
608.0,3618,4
609.0,3625,4
610.0,3629,3
611.0,3641,3
612.0,3648,4
613.0,3650,4
614.0,3655,4
615.0,3663,3
616.0,3679,3
617.0,3684,3
618.0,3692,2
619.0,3701,2
620.0,3707,5
621.0,3709,5
622.0,3717,5
623.0,3718,5
624.0,3721,5
625.0,3728,5
626.0,3738,4
627.0,3742,4
628.0,3748,4
629.0,3752,5
630.0,3757,5
631.0,3768,4
632.0,3777,5
633.0,3782,5
634.0,3792,4
635.0,3799,4
636.0,3814,4
637.0,3814,5
638.0,3818,5
639.0,3818,5
640.0,3821,4
641.0,3829,4
642.0,3835,4
643.0,3840,5
644.0,3849,5
645.0,3857,5
646.0,3864,4
647.0,3871,4
648.0,3872,4
649.0,3875,4
650.0,3881,4
651.0,3879,5
652.0,3886,5
653.0,3885,5
654.0,3899,4
655.0,3905,3
656.0,3910,3
657.0,3918,4
658.0,3920,4
659.0,3923,5
660.0,3926,5
661.0,3935,4
662.0,3938,4
663.0,3951,1
664.0,3959,3
665.0,3968,4
666.0,3975,4
667.0,3984,4
668.0,3986,4
669.0,3999,4
670.0,4003,5
671.0,4007,5
672.0,4020,4
673.0,4021,5
674.0,4031,5
675.0,4034,5
676.0,4047,4
677.0,4056,4
678.0,4066,4
679.0,4069,4
680.0,4072,4
681.0,4082,4
682.0,4088,4
683.0,4097,4
684.0,4104,4
685.0,4108,4
686.0,4115,4
687.0,4117,4
688.0,4117,5
689.0,4125,5
690.0,4130,5
691.0,4136,5
692.0,4140,5
693.0,4146,5
694.0,4154,5
695.0,4161,5
696.0,4175,5
697.0,4178,5
698.0,4183,4
699.0,4189,4
700.0,4199,4
701.0,4204,4
702.0,4211,5
703.0,4217,5
704.0,4227,4
705.0,4233,5
706.0,4239,5
707.0,4245,5
708.0,4252,5
709.0,4257,4
710.0,4263,4
711.0,4263,4
712.0,4271,5
713.0,4275,5
714.0,4280,4
715.0,4281,4
716.0,4287,5
717.0,4293,5
718.0,4301,4
719.0,4302,4
720.0,4312,4
721.0,4322,4
722.0,4327,3
723.0,4331,4
724.0,4334,5
725.0,4338,4
726.0,4341,4
727.0,4346,5
728.0,4347,5
729.0,4354,5
730.0,4358,5
731.0,4367,5
732.0,4375,5
733.0,4390,4
734.0,4389,4
735.0,4393,4
736.0,4404,4
737.0,4410,3
738.0,4416,3
739.0,4416,4
740.0,4428,4
741.0,4434,4
742.0,4447,5
743.0,4459,5
744.0,4465,4
745.0,4470,3
746.0,4474,3
747.0,4482,3
748.0,4483,4
749.0,4486,4
750.0,4496,4
751.0,4501,5
752.0,4507,5
753.0,4512,5
754.0,4517,5
755.0,4523,5
756.0,4522,5
757.0,4531,5
758.0,4533,5
759.0,4534,5
760.0,4543,5
761.0,4545,5
762.0,4550,5
763.0,4556,5
764.0,4559,4
765.0,4568,4
766.0,4570,5
767.0,4573,5
768.0,4579,5
769.0,4587,5
770.0,4597,5
771.0,4600,4
772.0,4609,4
773.0,4611,5
774.0,4613,5
775.0,4621,5
776.0,4625,5
777.0,4625,5
778.0,4635,4
779.0,4651,4
780.0,4658,4
781.0,4668,4
782.0,4669,5
783.0,4677,4
784.0,4680,4
785.0,4689,4
786.0,4698,4
787.0,4703,5
788.0,4709,5
789.0,4715,5
790.0,4718,5
791.0,4718,5
792.0,4719,5
793.0,4723,5
794.0,4729,5
795.0,4733,5
796.0,4739,5
797.0,4748,4
798.0,4755,5
799.0,4758,5
800.0,4766,5
801.0,4770,5
802.0,4779,5
803.0,4789,4
804.0,4790,4
805.0,4796,4
806.0,4802,4
807.0,4819,4
808.0,4825,4
809.0,4828,5
810.0,4831,5
811.0,4840,4
812.0,4850,4
813.0,4860,4
814.0,4870,3
815.0,4872,3
816.0,4876,5
817.0,4880,5
818.0,4887,5
819.0,4894,5
820.0,4906,4
821.0,4908,3
822.0,4917,4
823.0,4929,3
824.0,4936,4
825.0,4946,4
826.0,4955,3
827.0,4961,3
828.0,4970,4
829.0,4981,4
830.0,4987,5
831.0,4995,4
832.0,4998,4
833.0,5001,4
834.0,5007,4
835.0,5022,3
836.0,5032,3
837.0,5039,5
838.0,5041,5
839.0,5046,5
840.0,5049,4
841.0,5057,3
842.0,5064,4
843.0,5066,5
844.0,5070,4
845.0,5071,4
846.0,5079,5
847.0,5085,5
848.0,5096,5
849.0,5096,5
850.0,5096,5
851.0,5101,5
852.0,5106,5
853.0,5111,4
854.0,5116,4
855.0,5126,5
856.0,5134,4
857.0,5145,3
858.0,5154,3
859.0,5157,4
860.0,5165,4
861.0,5166,4
862.0,5174,3
863.0,5176,4
864.0,5185,4
865.0,5187,3
866.0,5198,5
867.0,5205,5
868.0,5211,5
869.0,5218,5
870.0,5228,5
871.0,5233,5
872.0,5236,5
873.0,5247,3
874.0,5249,4
875.0,5253,4
876.0,5260,4
877.0,5269,4
878.0,5276,5
879.0,5281,4
880.0,5285,5
881.0,5296,5
882.0,5302,4
883.0,5306,5
884.0,5313,5
885.0,5317,5
886.0,5321,5
887.0,5331,5
888.0,5334,5
889.0,5342,4
890.0,5348,3
891.0,5352,5
892.0,5360,5
893.0,5366,4
894.0,5373,5
895.0,5378,5
896.0,5383,5
897.0,5386,5
898.0,5394,5
899.0,5397,5
900.0,5400,5
901.0,5408,4
902.0,5424,3
903.0,5430,3
904.0,5435,5
905.0,5441,5
906.0,5447,4
907.0,5449,5
908.0,5454,5
909.0,5460,5
910.0,5466,4
911.0,5471,5
912.0,5477,5
913.0,5483,5
914.0,5487,5
915.0,5493,5
916.0,5503,5
917.0,5510,4
918.0,5516,3
919.0,5518,4
920.0,5522,4
921.0,5534,4
922.0,5540,5
923.0,5547,5
924.0,5550,5
925.0,5560,4
926.0,5566,4
927.0,5579,2
928.0,5583,3
929.0,5593,4
930.0,5597,5
931.0,5604,5
932.0,5611,5
933.0,5614,5
934.0,5623,5
935.0,5626,5
936.0,5633,5
937.0,5641,4
938.0,5654,3
939.0,5658,2
940.0,5659,3
941.0,5664,4
942.0,5670,3
943.0,5677,4
944.0,5677,4
945.0,5675,5
946.0,5679,5
947.0,5681,5
948.0,5685,5
949.0,5688,5
950.0,5690,5
951.0,5694,5
952.0,5696,5
953.0,5701,5
954.0,5709,4
955.0,5714,3
956.0,5723,2
957.0,5728,2
958.0,5733,3
959.0,5737,4
960.0,5744,4
961.0,5753,4
962.0,5753,4
963.0,5761,4
964.0,5770,5
965.0,5776,3
966.0,5781,3
967.0,5787,3
968.0,5799,3
969.0,5804,4
970.0,5806,4
971.0,5812,4
972.0,5819,4
973.0,5828,4
974.0,5841,4
975.0,5844,5
976.0,5854,4
977.0,5853,4
978.0,5865,5
979.0,5869,5
980.0,5871,5
981.0,5875,5
982.0,5883,5
983.0,5885,5
984.0,5890,5
985.0,5894,5
986.0,5900,5
987.0,5901,5
988.0,5908,5
989.0,5914,5
990.0,5921,5
991.0,5931,5
992.0,5935,5
993.0,5937,4
994.0,5941,4
995.0,5946,4
996.0,5949,4
997.0,5956,4
998.0,5962,4
999.0,5976,4
1000.0,5986,3
