time,queue_length,active_servers
188.0,1134,4
189.0,1141,4
190.0,1147,4
191.0,1155,3
192.0,1161,4
193.0,1173,3
194.0,1177,3
195.0,1186,4
196.0,1194,4
197.0,1196,4
198.0,1200,4
199.0,1207,3
200.0,1219,3
201.0,1225,4
202.0,1230,4
203.0,1235,5
204.0,1240,5
205.0,1246,5
206.0,1245,5
207.0,1248,4
208.0,1250,4
209.0,1253,4
210.0,1266,3
211.0,1277,2
212.0,1282,2
213.0,1285,3
214.0,1286,5
215.0,1287,5
216.0,1289,5
217.0,1294,5
218.0,1300,5
219.0,1301,4
220.0,1303,5
221.0,1307,5
222.0,1315,4
223.0,1321,4
224.0,1328,4
225.0,1329,4
226.0,1334,5
227.0,1337,5
228.0,1339,5
229.0,1342,4
230.0,1348,5
231.0,1356,5
232.0,1356,5
233.0,1362,5
234.0,1366,5
235.0,1369,5
236.0,1378,4
237.0,1385,4
238.0,1386,4
239.0,1388,5
240.0,1390,5
241.0,1391,5
242.0,1399,5
243.0,1402,4
244.0,1414,4
245.0,1420,5
246.0,1428,5
247.0,1433,4
248.0,1439,5
249.0,1443,5
250.0,1444,5
251.0,1450,5
252.0,1453,5
253.0,1456,5
254.0,1458,5
255.0,1466,5
256.0,1471,5
257.0,1476,3
258.0,1489,3
259.0,1494,2
260.0,1498,3
261.0,1507,3
262.0,1513,3
263.0,1518,4
264.0,1523,4
265.0,1530,4
266.0,1537,5
267.0,1542,5
268.0,1554,4
269.0,1561,4
270.0,1562,5
271.0,1568,5
272.0,1570,5
273.0,1574,4
274.0,1578,4
275.0,1579,5
276.0,1588,5
277.0,1591,5
278.0,1600,4
279.0,1607,5
280.0,1611,4
281.0,1615,4
282.0,1623,4
283.0,1626,4
284.0,1632,4
285.0,1644,4
286.0,1651,5
287.0,1658,5
288.0,1663,5
289.0,1669,4
290.0,1671,4
291.0,1682,4
292.0,1690,4
293.0,1691,3
294.0,1700,4
295.0,1704,4
296.0,1708,5
297.0,1718,4
298.0,1722,4
299.0,1723,5
300.0,1730,4
301.0,1740,5
302.0,1746,5
303.0,1747,5
304.0,1752,5
305.0,1756,4
306.0,1763,4
307.0,1772,4
308.0,1777,5
309.0,1783,4
310.0,1784,5
311.0,1788,5
312.0,1796,4
313.0,1805,4
314.0,1808,4
315.0,1817,4
316.0,1824,4
317.0,1824,5
318.0,1834,5
319.0,1843,4
320.0,1849,3
321.0,1851,5
322.0,1853,5
323.0,1859,4
324.0,1868,4
325.0,1872,4
326.0,1879,5
327.0,1885,5
328.0,1890,5
329.0,1898,5
330.0,1907,5
331.0,1911,5
332.0,1914,5
333.0,1920,5
334.0,1921,5
335.0,1921,5
336.0,1926,4
337.0,1932,5
338.0,1934,5
339.0,1943,5
340.0,1949,5
341.0,1953,5
342.0,1960,4
343.0,1961,4
344.0,1968,2
345.0,1975,2
346.0,1983,4
347.0,1989,5
348.0,1997,5
349.0,2005,4
350.0,2013,3
351.0,2016,5
352.0,2016,5
353.0,2023,5
354.0,2030,5
355.0,2040,4
356.0,2044,4
357.0,2049,4
358.0,2060,4
359.0,2073,4
360.0,2078,3
361.0,2088,4
362.0,2097,4
363.0,2100,4
364.0,2113,4
365.0,2116,4
366.0,2128,4
367.0,2135,5
368.0,2146,5
369.0,2149,5
370.0,2151,5
371.0,2154,5
372.0,2154,5
373.0,2161,4
374.0,2165,4
375.0,2177,3
376.0,2181,3
377.0,2192,3
378.0,2202,4
379.0,2213,5
380.0,2221,5
381.0,2227,5
382.0,2235,5
383.0,2241,4
384.0,2244,5
385.0,2247,5
386.0,2250,5
387.0,2247,5
388.0,2251,5
389.0,2259,5
390.0,2264,5
391.0,2276,5
392.0,2284,4
393.0,2297,4
394.0,2304,4
395.0,2306,5
396.0,2308,5
397.0,2318,4
398.0,2323,4
399.0,2330,5
400.0,2338,5
401.0,2341,5
402.0,2347,5
403.0,2350,5
404.0,2358,4
405.0,2358,5
406.0,2363,5
407.0,2370,5
408.0,2373,4
409.0,2385,2
410.0,2395,4
411.0,2403,4
412.0,2411,5
413.0,2418,5
414.0,2424,4
415.0,2433,4
416.0,2440,5
417.0,2446,5
418.0,2455,5
419.0,2465,4
420.0,2469,4
421.0,2478,5
422.0,2484,5
423.0,2491,5
424.0,2499,5
425.0,2508,5
426.0,2521,5
427.0,2528,5
428.0,2531,5
429.0,2530,5
430.0,2535,4
431.0,2544,4
432.0,2553,5
433.0,2558,5
434.0,2565,5
435.0,2570,5
436.0,2577,5
437.0,2579,4
438.0,2585,5
439.0,2597,5
440.0,2601,5
441.0,2605,5
442.0,2615,5
443.0,2617,5
444.0,2625,4
445.0,2635,4
446.0,2652,3
447.0,2662,4
448.0,2664,4
449.0,2674,5
450.0,2682,5
451.0,2684,4
452.0,2691,5
453.0,2695,4
454.0,2694,5
455.0,2699,4
456.0,2705,3
457.0,2710,4
458.0,2717,5
459.0,2725,5
460.0,2733,4
461.0,2735,4
462.0,2741,5
463.0,2747,5
464.0,2750,5
465.0,2750,5
466.0,2754,5
467.0,2761,5
468.0,2769,5
469.0,2770,5
470.0,2776,5
471.0,2781,4
472.0,2788,4
473.0,2793,4
474.0,2798,5
475.0,2800,4
476.0,2804,4
477.0,2814,4
478.0,2817,4
479.0,2823,5
480.0,2829,5
481.0,2831,5
482.0,2830,5
483.0,2832,5
484.0,2842,4
485.0,2847,5
486.0,2856,5
487.0,2861,5
488.0,2866,5
489.0,2876,5
490.0,2880,5
491.0,2890,5
492.0,2896,5
493.0,2904,5
494.0,2906,5
495.0,2921,5
496.0,2930,5
497.0,2935,5
498.0,2943,3
499.0,2945,4
500.0,2959,5
501.0,2965,5
502.0,2975,4
503.0,2990,4
504.0,2994,4
505.0,2996,4
506.0,3000,4
507.0,3009,2
508.0,3019,2
509.0,3022,3
510.0,3030,4
511.0,3033,4
512.0,3037,4
513.0,3034,5
514.0,3037,5
515.0,3034,5
516.0,3042,5
517.0,3046,5
518.0,3051,5
519.0,3052,5
520.0,3055,5
521.0,3059,4
522.0,3076,3
523.0,3085,3
524.0,3096,3
525.0,3102,4
526.0,3112,4
527.0,3120,5
528.0,3122,5
529.0,3126,5
530.0,3130,3
531.0,3137,4
532.0,3147,4
533.0,3150,5
534.0,3158,5
535.0,3166,5
536.0,3171,5
537.0,3174,5
538.0,3178,5
539.0,3182,5
540.0,3186,4
541.0,3190,4
542.0,3196,5
543.0,3202,5
544.0,3206,5
545.0,3211,5
546.0,3215,5
547.0,3221,5
548.0,3228,5
549.0,3238,4
550.0,3250,5
551.0,3255,4
552.0,3260,4
553.0,3267,4
554.0,3271,4
555.0,3281,4
556.0,3285,4
557.0,3295,3
558.0,3301,4
559.0,3304,5
560.0,3306,5
561.0,3313,5
562.0,3321,4
563.0,3336,4
564.0,3345,4
565.0,3361,3
566.0,3365,3
567.0,3372,4
568.0,3377,4
569.0,3385,5
570.0,3393,5
571.0,3402,4
572.0,3410,4
573.0,3419,3
574.0,3422,5
575.0,3429,5
576.0,3434,4
577.0,3441,4
578.0,3449,5
579.0,3453,5
580.0,3455,5
581.0,3462,5
582.0,3467,4
583.0,3471,4
584.0,3476,3
585.0,3479,2
586.0,3482,4
587.0,3492,5
588.0,3497,5
589.0,3500,5
590.0,3507,4
591.0,3514,4
592.0,3518,4
593.0,3520,4
594.0,3529,4
595.0,3541,4
596.0,3545,5
597.0,3550,5
598.0,3557,4
599.0,3562,2
600.0,3565,3
601.0,3569,4
602.0,3574,5
603.0,3583,3
604.0,3589,5
605.0,3601,4
606.0,3605,5
607.0,3613,5
608.0,3617,4
609.0,3624,4
610.0,3627,4
611.0,3638,4
612.0,3645,4
613.0,3649,3
614.0,3654,4
615.0,3660,4
616.0,3674,4
617.0,3678,4
618.0,3683,4
619.0,3690,4
620.0,3696,5
621.0,3699,4
622.0,3707,5
623.0,3708,5
624.0,3713,4
625.0,3720,5
626.0,3730,4
627.0,3736,3
628.0,3742,4
629.0,3749,3
630.0,3757,3
631.0,3766,4
632.0,3777,3
633.0,3783,3
634.0,3793,3
635.0,3799,4
636.0,3812,5
637.0,3814,4
638.0,3819,4
639.0,3820,4
640.0,3821,5
641.0,3828,5
642.0,3832,5
643.0,3838,5
644.0,3846,5
645.0,3854,5
646.0,3859,5
647.0,3865,5
648.0,3864,5
649.0,3865,5
650.0,3870,5
651.0,3871,3
652.0,3880,3
653.0,3881,3
654.0,3895,3
655.0,3900,3
656.0,3905,3
657.0,3913,4
658.0,3915,4
659.0,3920,4
660.0,3924,4
661.0,3930,5
662.0,3932,5
663.0,3940,4
664.0,3947,5
665.0,3955,5
666.0,3963,4
667.0,3974,3
668.0,3976,4
669.0,3988,5
670.0,3992,5
671.0,3996,5
672.0,4007,5
673.0,4008,5
674.0,4023,2
675.0,4028,3
676.0,4040,3
677.0,4050,4
678.0,4062,3
679.0,4065,3
680.0,4069,3
681.0,4078,4
682.0,4083,5
683.0,4092,4
684.0,4099,5
685.0,4103,5
686.0,4109,5
687.0,4112,4
688.0,4115,3
689.0,4125,4
690.0,4131,4
691.0,4137,5
692.0,4143,4
693.0,4150,4
694.0,4160,4
695.0,4167,5
696.0,4180,5
697.0,4183,5
698.0,4186,5
699.0,4190,5
700.0,4201,4
701.0,4206,4
702.0,4216,3
703.0,4225,3
704.0,4234,4
705.0,4241,4
706.0,4249,4
707.0,4256,4
708.0,4264,4
709.0,4267,5
710.0,4274,4
711.0,4273,5
712.0,4283,4
713.0,4288,5
714.0,4291,5
715.0,4291,5
716.0,4297,5
717.0,4305,4
718.0,4314,3
719.0,4315,4
720.0,4325,4
721.0,4332,4
722.0,4334,5
723.0,4338,5
724.0,4343,4
725.0,4346,4
726.0,4348,5
727.0,4354,5
728.0,4355,5
729.0,4364,4
730.0,4368,5
731.0,4378,4
732.0,4385,4
733.0,4400,3
734.0,4400,3
735.0,4404,4
736.0,4415,4
737.0,4421,3
738.0,4428,3
739.0,4429,3
740.0,4442,3
741.0,4448,4
742.0,4462,4
743.0,4474,4
744.0,4478,5
745.0,4480,5
746.0,4484,4
747.0,4491,4
748.0,4491,5
749.0,4495,4
750.0,4505,4
751.0,4510,5
752.0,4515,5
753.0,4520,5
754.0,4527,5
755.0,4533,5
756.0,4533,5
757.0,4541,5
758.0,4543,5
759.0,4546,4
760.0,4557,3
761.0,4560,4
762.0,4567,4
763.0,4572,5
764.0,4572,5
765.0,4580,5
766.0,4582,5
767.0,4589,3
768.0,4597,3
769.0,4606,4
770.0,4618,4
771.0,4622,3
772.0,4634,3
773.0,4639,3
774.0,4643,3
775.0,4649,5
776.0,4657,4
777.0,4658,4
778.0,4666,5
779.0,4681,5
780.0,4687,5
781.0,4698,4
782.0,4702,3
783.0,4709,4
784.0,4712,4
785.0,4721,4
786.0,4729,4
787.0,4736,4
788.0,4746,2
789.0,4753,3
790.0,4757,4
791.0,4758,4
792.0,4764,2
793.0,4770,3
794.0,4778,4
795.0,4781,5
796.0,4787,5
797.0,4794,5
798.0,4802,5
799.0,4806,5
800.0,4814,5
801.0,4817,5
802.0,4826,5
803.0,4834,5
804.0,4836,4
805.0,4842,4
806.0,4848,4
807.0,4867,4
808.0,4873,4
809.0,4877,4
810.0,4882,4
811.0,4893,3
812.0,4903,4
813.0,4912,5
814.0,4921,4
815.0,4924,3
816.0,4928,4
817.0,4933,4
818.0,4940,5
819.0,4947,5
820.0,4959,5
821.0,4960,4
822.0,4969,4
823.0,4981,3
824.0,4989,4
825.0,4999,4
826.0,5006,4
827.0,5010,4
828.0,5019,5
829.0,5029,5
830.0,5037,4
831.0,5045,4
832.0,5048,4
833.0,5049,5
834.0,5056,4
835.0,5072,3
836.0,5082,3
837.0,5090,4
838.0,5097,2
839.0,5104,3
840.0,5106,4
841.0,5112,4
842.0,5120,4
843.0,5125,3
844.0,5129,4
845.0,5131,4
846.0,5139,5
847.0,5148,3
848.0,5160,4
849.0,5161,4
850.0,5163,4
851.0,5169,4
852.0,5174,5
853.0,5177,5
854.0,5181,5
855.0,5193,4
856.0,5200,4
857.0,5208,5
858.0,5214,5
859.0,5216,5
860.0,5225,4
861.0,5226,4
862.0,5233,4
863.0,5236,4
864.0,5245,4
865.0,5246,4
866.0,5258,4
867.0,5266,4
868.0,5273,4
869.0,5282,4
870.0,5293,4
871.0,5298,5
872.0,5301,5
873.0,5307,5
874.0,5309,5
875.0,5312,5
876.0,5318,5
877.0,5326,5
878.0,5333,5
879.0,5337,5
880.0,5343,4
881.0,5354,4
882.0,5358,4
883.0,5362,5
884.0,5369,5
885.0,5373,5
886.0,5377,5
887.0,5387,5
888.0,5390,5
889.0,5396,5
890.0,5399,5
891.0,5403,5
892.0,5410,5
893.0,5415,5
894.0,5422,5
895.0,5427,5
896.0,5432,5
897.0,5435,4
898.0,5444,4
899.0,5448,5
900.0,5451,5
901.0,5457,5
902.0,5470,5
903.0,5474,5
904.0,5479,5
905.0,5484,5
906.0,5489,5
907.0,5491,5
908.0,5496,5
909.0,5502,5
910.0,5506,5
911.0,5511,5
912.0,5518,5
913.0,5525,5
914.0,5531,4
915.0,5537,4
916.0,5550,3
917.0,5556,4
918.0,5562,2
919.0,5564,4
920.0,5568,4
921.0,5582,3
922.0,5588,4
923.0,5596,4
924.0,5599,5
925.0,5609,4
926.0,5615,4
927.0,5625,4
928.0,5627,5
929.0,5636,5
930.0,5640,5
931.0,5647,5
932.0,5654,5
933.0,5661,3
934.0,5671,3
935.0,5677,3
936.0,5686,3
937.0,5694,3
938.0,5705,3
939.0,5706,4
940.0,5706,4
941.0,5710,5
942.0,5714,5
943.0,5720,5
944.0,5719,5
945.0,5718,5
946.0,5724,4
947.0,5726,5
948.0,5730,5
949.0,5735,4
950.0,5737,5
951.0,5741,5
952.0,5742,5
953.0,5748,5
954.0,5755,5
955.0,5761,3
956.0,5767,4
957.0,5769,4
958.0,5774,4
959.0,5777,5
960.0,5783,5
961.0,5790,5
962.0,5790,4
963.0,5798,4
964.0,5808,4
965.0,5813,3
966.0,5818,3
967.0,5823,4
968.0,5833,4
969.0,5837,5
970.0,5837,5
971.0,5842,5
972.0,5848,5
973.0,5855,5
974.0,5867,5
975.0,5870,5
976.0,5878,5
977.0,5876,5
978.0,5889,5
979.0,5893,5
980.0,5897,4
981.0,5902,4
982.0,5910,5
983.0,5912,5
984.0,5917,5
985.0,5919,5
986.0,5925,5
987.0,5926,5
988.0,5933,5
989.0,5940,5
990.0,5947,5
991.0,5958,5
992.0,5962,5
993.0,5962,5
994.0,5971,2
995.0,5976,3
996.0,5980,3
997.0,5985,5
998.0,5992,4
999.0,6005,5
1000.0,6013,5
