time,queue_length,active_servers
176.0,1078,5
177.0,1081,5
178.0,1088,5
179.0,1094,5
180.0,1093,5
181.0,1097,5
182.0,1103,5
183.0,1112,5
184.0,1118,4
185.0,1129,4
186.0,1136,4
187.0,1149,4
188.0,1151,5
189.0,1157,5
190.0,1162,5
191.0,1167,5
192.0,1172,5
193.0,1182,5
194.0,1184,5
195.0,1192,5
196.0,1201,4
197.0,1203,4
198.0,1207,4
199.0,1212,4
200.0,1224,4
201.0,1229,5
202.0,1234,5
203.0,1239,5
204.0,1246,4
205.0,1254,4
206.0,1253,5
207.0,1254,5
208.0,1256,5
209.0,1260,4
210.0,1271,4
211.0,1279,4
212.0,1284,3
213.0,1286,4
214.0,1288,4
215.0,1289,5
216.0,1293,4
217.0,1301,3
218.0,1308,4
219.0,1308,4
220.0,1310,5
221.0,1314,5
222.0,1320,5
223.0,1327,4
224.0,1333,4
225.0,1333,5
226.0,1338,5
227.0,1342,5
228.0,1344,5
229.0,1345,5
230.0,1352,5
231.0,1360,5
232.0,1360,5
233.0,1367,5
234.0,1371,5
235.0,1374,5
236.0,1384,3
237.0,1391,4
238.0,1395,3
239.0,1397,5
240.0,1400,5
241.0,1402,4
242.0,1410,5
243.0,1411,5
244.0,1425,4
245.0,1432,5
246.0,1440,5
247.0,1443,5
248.0,1448,5
249.0,1451,5
250.0,1452,5
251.0,1458,5
252.0,1461,5
253.0,1467,4
254.0,1471,4
255.0,1482,3
256.0,1491,2
257.0,1494,3
258.0,1509,2
259.0,1513,3
260.0,1516,4
261.0,1525,4
262.0,1529,5
263.0,1533,5
264.0,1537,5
265.0,1542,5
266.0,1551,4
267.0,1558,3
268.0,1570,3
269.0,1576,5
270.0,1577,5
271.0,1583,5
272.0,1584,5
273.0,1586,5
274.0,1591,5
275.0,1594,4
276.0,1604,4
277.0,1608,4
278.0,1616,4
279.0,1624,5
280.0,1627,5
281.0,1631,4
282.0,1638,4
283.0,1640,4
284.0,1645,5
285.0,1658,4
286.0,1666,4
287.0,1674,4
288.0,1679,4
289.0,1683,5
290.0,1687,4
291.0,1697,4
292.0,1703,5
293.0,1701,5
294.0,1711,4
295.0,1715,4
296.0,1719,4
297.0,1726,5
298.0,1728,5
299.0,1731,4
300.0,1737,4
301.0,1748,4
302.0,1756,4
303.0,1759,4
304.0,1765,4
305.0,1768,5
306.0,1774,5
307.0,1782,5
308.0,1787,5
309.0,1791,5
310.0,1792,5
311.0,1801,3
312.0,1808,4
313.0,1816,4
314.0,1819,4
315.0,1827,5
316.0,1836,4
317.0,1837,4
318.0,1847,4
319.0,1855,4
320.0,1861,4
321.0,1865,4
322.0,1868,4
323.0,1873,4
324.0,1882,4
325.0,1885,4
326.0,1892,5
327.0,1898,5
328.0,1904,5
329.0,1914,4
330.0,1923,5
331.0,1927,5
332.0,1932,4
333.0,1939,4
334.0,1940,5
335.0,1940,5
336.0,1944,5
337.0,1950,5
338.0,1953,5
339.0,1964,4
340.0,1971,4
341.0,1975,5
342.0,1982,4
343.0,1982,5
344.0,1984,5
345.0,1987,5
346.0,1994,5
347.0,2000,5
348.0,2007,5
349.0,2013,5
350.0,2021,4
351.0,2024,5
352.0,2024,5
353.0,2033,4
354.0,2042,4
355.0,2053,3
356.0,2057,4
357.0,2062,4
358.0,2074,4
359.0,2087,4
360.0,2091,4
361.0,2101,4
362.0,2111,4
363.0,2114,4
364.0,2126,4
365.0,2129,4
366.0,2139,5
367.0,2146,5
368.0,2160,4
369.0,2165,4
370.0,2168,4
371.0,2172,4
372.0,2172,4
373.0,2178,4
374.0,2182,4
375.0,2192,4
376.0,2196,4
377.0,2205,5
378.0,2214,5
379.0,2227,4
380.0,2237,4
381.0,2243,4
382.0,2251,5
383.0,2255,5
384.0,2257,5
385.0,2260,5
386.0,2263,5
387.0,2260,5
388.0,2265,5
389.0,2274,5
390.0,2280,5
391.0,2294,4
392.0,2300,5
393.0,2311,5
394.0,2319,4
395.0,2323,4
396.0,2326,4
397.0,2335,4
398.0,2340,4
399.0,2350,3
400.0,2358,5
401.0,2362,4
402.0,2369,4
403.0,2373,4
404.0,2380,4
405.0,2380,5
406.0,2386,5
407.0,2395,4
408.0,2397,4
409.0,2405,5
410.0,2417,4
411.0,2423,4
412.0,2432,4
413.0,2439,5
414.0,2442,5
415.0,2454,3
416.0,2462,4
417.0,2469,4
418.0,2479,4
419.0,2488,4
420.0,2491,5
421.0,2501,5
422.0,2507,5
423.0,2515,5
424.0,2523,5
425.0,2531,5
426.0,2546,4
427.0,2555,4
428.0,2558,5
429.0,2557,5
430.0,2560,5
431.0,2567,5
432.0,2575,5
433.0,2580,5
434.0,2587,5
435.0,2592,5
436.0,2601,4
437.0,2603,4
438.0,2610,4
439.0,2624,4
440.0,2629,4
441.0,2636,3
442.0,2648,3
443.0,2652,3
444.0,2659,4
445.0,2670,4
446.0,2685,4
447.0,2695,4
448.0,2698,4
449.0,2709,4
450.0,2717,5
451.0,2717,5
452.0,2728,3
453.0,2730,5
454.0,2729,5
455.0,2732,5
456.0,2735,5
457.0,2740,5
458.0,2746,5
459.0,2755,5
460.0,2760,5
461.0,2761,5
462.0,2767,5
463.0,2776,4
464.0,2779,5
465.0,2780,5
466.0,2784,5
467.0,2790,5
468.0,2800,4
469.0,2801,5
470.0,2808,5
471.0,2813,4
472.0,2819,4
473.0,2824,4
474.0,2830,4
475.0,2833,3
476.0,2837,3
477.0,2846,5
478.0,2848,5
479.0,2855,5
480.0,2862,4
481.0,2865,4
482.0,2866,4
483.0,2869,4
484.0,2880,3
485.0,2883,5
486.0,2892,5
487.0,2896,5
488.0,2903,4
489.0,2913,5
490.0,2916,5
491.0,2928,4
492.0,2934,5
493.0,2941,5
494.0,2942,5
495.0,2957,5
496.0,2967,5
497.0,2971,5
498.0,2975,5
499.0,2978,4
500.0,2992,5
501.0,2998,5
502.0,3007,5
503.0,3021,5
504.0,3023,5
505.0,3024,5
506.0,3028,5
507.0,3032,5
508.0,3038,5
509.0,3039,5
510.0,3046,5
511.0,3048,5
512.0,3051,5
513.0,3048,5
514.0,3054,4
515.0,3052,5
516.0,3058,5
517.0,3062,5
518.0,3068,5
519.0,3071,4
520.0,3075,4
521.0,3077,5
522.0,3091,5
523.0,3100,4
524.0,3109,5
525.0,3114,5
526.0,3125,4
527.0,3133,4
528.0,3138,4
529.0,3143,4
530.0,3146,3
531.0,3154,3
532.0,3165,3
533.0,3171,3
534.0,3179,5
535.0,3187,5
536.0,3192,5
537.0,3195,5
538.0,3199,5
539.0,3205,4
540.0,3207,5
541.0,3209,5
542.0,3215,5
543.0,3223,5
544.0,3229,4
545.0,3235,4
546.0,3240,4
547.0,3247,4
548.0,3253,5
549.0,3261,5
550.0,3273,5
551.0,3275,5
552.0,3278,5
553.0,3283,5
554.0,3287,5
555.0,3296,5
556.0,3299,5
557.0,3306,5
558.0,3310,5
559.0,3312,5
560.0,3314,5
561.0,3321,5
562.0,3327,5
563.0,3340,5
564.0,3350,4
565.0,3363,4
566.0,3366,4
567.0,3374,4
568.0,3379,5
569.0,3387,5
570.0,3396,5
571.0,3405,4
572.0,3411,5
573.0,3417,5
574.0,3419,5
575.0,3425,5
576.0,3428,5
577.0,3436,4
578.0,3443,5
579.0,3447,5
580.0,3450,4
581.0,3460,3
582.0,3465,4
583.0,3468,4
584.0,3471,4
585.0,3471,4
586.0,3474,4
587.0,3485,4
588.0,3491,4
589.0,3495,4
590.0,3502,4
591.0,3508,4
592.0,3513,3
593.0,3514,4
594.0,3524,4
595.0,3536,4
596.0,3542,4
597.0,3548,4
598.0,3554,4
599.0,3555,4
600.0,3560,3
601.0,3565,3
602.0,3571,4
603.0,3575,5
604.0,3582,5
605.0,3592,5
606.0,3598,4
607.0,3608,4
608.0,3609,4
609.0,3615,5
610.0,3616,5
611.0,3626,5
612.0,3634,5
613.0,3635,5
614.0,3640,5
615.0,3644,5
616.0,3659,4
617.0,3665,3
618.0,3671,3
619.0,3678,4
620.0,3685,4
621.0,3688,4
622.0,3698,4
623.0,3700,4
624.0,3705,4
625.0,3714,4
626.0,3724,4
627.0,3727,5
628.0,3733,5
629.0,3737,5
630.0,3741,5
631.0,3749,5
632.0,3757,5
633.0,3761,5
634.0,3769,5
635.0,3774,5
636.0,3787,5
637.0,3789,4
638.0,3795,4
639.0,3799,3
640.0,3801,4
641.0,3809,4
642.0,3816,3
643.0,3822,4
644.0,3832,4
645.0,3839,5
646.0,3844,5
647.0,3850,5
648.0,3851,5
649.0,3852,5
650.0,3857,5
651.0,3856,4
652.0,3866,3
653.0,3866,4
654.0,3879,4
655.0,3884,4
656.0,3888,4
657.0,3895,5
658.0,3898,4
659.0,3901,5
660.0,3906,4
661.0,3914,4
662.0,3916,5
663.0,3922,5
664.0,3930,4
665.0,3939,4
666.0,3948,3
667.0,3958,3
668.0,3960,4
669.0,3972,5
670.0,3976,5
671.0,3980,5
672.0,3991,5
673.0,3992,5
674.0,4002,5
675.0,4007,4
676.0,4017,5
677.0,4025,5
678.0,4033,5
679.0,4034,5
680.0,4037,4
681.0,4046,4
682.0,4052,4
683.0,4059,5
684.0,4067,4
685.0,4073,3
686.0,4081,3
687.0,4084,3
688.0,4085,4
689.0,4094,4
690.0,4100,4
691.0,4111,2
692.0,4117,3
693.0,4123,4
694.0,4132,4
695.0,4140,4
696.0,4153,5
697.0,4156,5
698.0,4159,5
699.0,4164,5
700.0,4173,5
701.0,4179,5
702.0,4190,3
703.0,4198,4
704.0,4206,5
705.0,4212,5
706.0,4218,5
707.0,4224,5
708.0,4231,5
709.0,4234,5
710.0,4239,5
711.0,4239,5
712.0,4248,5
713.0,4252,5
714.0,4255,5
715.0,4255,5
716.0,4261,5
717.0,4267,5
718.0,4273,5
719.0,4274,5
720.0,4283,5
721.0,4294,3
722.0,4297,4
723.0,4301,5
724.0,4305,5
725.0,4308,5
726.0,4310,5
727.0,4315,5
728.0,4316,5
729.0,4324,5
730.0,4329,5
731.0,4337,5
732.0,4344,5
733.0,4357,5
734.0,4355,5
735.0,4362,3
736.0,4374,3
737.0,4379,4
738.0,4385,4
739.0,4384,5
740.0,4396,4
741.0,4402,4
742.0,4416,4
743.0,4428,4
744.0,4432,5
745.0,4434,5
746.0,4436,5
747.0,4443,5
748.0,4443,5
749.0,4447,4
750.0,4457,4
751.0,4462,5
752.0,4469,4
753.0,4474,5
754.0,4479,5
755.0,4485,5
756.0,4486,4
757.0,4494,5
758.0,4496,5
759.0,4497,5
760.0,4505,5
761.0,4507,5
762.0,4513,5
763.0,4519,5
764.0,4519,5
765.0,4527,5
766.0,4529,5
767.0,4534,4
768.0,4541,5
769.0,4549,5
770.0,4560,5
771.0,4561,5
772.0,4569,5
773.0,4570,5
774.0,4572,5
775.0,4582,3
776.0,4588,3
777.0,4590,3
778.0,4600,3
779.0,4616,4
780.0,4625,3
781.0,4636,3
782.0,4638,4
783.0,4647,4
784.0,4649,5
785.0,4659,4
786.0,4666,5
787.0,4675,3
788.0,4682,3
789.0,4690,3
790.0,4696,3
791.0,4697,4
792.0,4700,4
793.0,4704,5
794.0,4710,5
795.0,4715,4
796.0,4722,4
797.0,4729,5
798.0,4737,5
799.0,4740,5
800.0,4748,5
801.0,4751,5
802.0,4760,5
803.0,4767,5
804.0,4767,5
805.0,4773,5
806.0,4780,5
807.0,4796,5
808.0,4800,5
809.0,4805,4
810.0,4811,3
811.0,4819,4
812.0,4829,5
813.0,4839,5
814.0,4848,5
815.0,4849,5
816.0,4852,5
817.0,4856,5
818.0,4863,5
819.0,4870,5
820.0,4880,5
821.0,4879,5
822.0,4887,5
823.0,4896,5
824.0,4902,5
825.0,4911,5
826.0,4916,5
827.0,4919,5
828.0,4927,5
829.0,4937,5
830.0,4945,4
831.0,4952,5
832.0,4955,5
833.0,4955,5
834.0,4962,4
835.0,4976,4
836.0,4984,4
837.0,4990,5
838.0,4994,5
839.0,4999,5
840.0,5000,5
841.0,5006,5
842.0,5012,5
843.0,5015,5
844.0,5017,5
845.0,5018,5
846.0,5027,5
847.0,5036,3
848.0,5048,4
849.0,5049,4
850.0,5051,4
851.0,5057,4
852.0,5063,5
853.0,5066,5
854.0,5073,5
855.0,5083,5
856.0,5089,5
857.0,5097,5
858.0,5104,5
859.0,5106,5
860.0,5112,5
861.0,5112,5
862.0,5119,4
863.0,5121,5
864.0,5133,3
865.0,5134,4
866.0,5148,4
867.0,5156,4
868.0,5163,5
869.0,5170,5
870.0,5180,5
871.0,5185,5
872.0,5192,3
873.0,5199,4
874.0,5200,5
875.0,5204,5
876.0,5212,4
877.0,5220,4
878.0,5228,4
879.0,5232,5
880.0,5236,5
881.0,5248,4
882.0,5251,5
883.0,5256,5
884.0,5263,5
885.0,5270,4
886.0,5277,3
887.0,5289,3
888.0,5290,5
889.0,5296,5
890.0,5301,4
891.0,5306,4
892.0,5314,4
893.0,5319,4
894.0,5326,5
895.0,5331,5
896.0,5337,4
897.0,5339,4
898.0,5348,4
899.0,5354,3
900.0,5359,4
901.0,5365,5
902.0,5379,5
903.0,5386,4
904.0,5392,4
905.0,5398,4
906.0,5403,4
907.0,5405,5
908.0,5410,5
909.0,5418,4
910.0,5424,4
911.0,5430,4
912.0,5439,4
913.0,5448,3
914.0,5453,4
915.0,5459,4
916.0,5470,4
917.0,5478,3
918.0,5480,4
919.0,5482,4
920.0,5488,3
921.0,5502,3
922.0,5508,4
923.0,5515,4
924.0,5520,4
925.0,5529,4
926.0,5534,5
927.0,5542,5
928.0,5544,5
929.0,5553,5
930.0,5558,5
931.0,5565,5
932.0,5572,5
933.0,5575,5
934.0,5586,4
935.0,5590,5
936.0,5597,5
937.0,5603,5
938.0,5612,5
939.0,5612,5
940.0,5611,5
941.0,5616,5
942.0,5619,5
943.0,5624,5
944.0,5624,5
945.0,5623,5
946.0,5631,3
947.0,5634,4
948.0,5639,4
949.0,5642,5
950.0,5644,5
951.0,5650,5
952.0,5651,5
953.0,5657,5
954.0,5663,5
955.0,5666,5
956.0,5671,5
957.0,5674,4
958.0,5679,4
959.0,5684,4
960.0,5692,4
961.0,5702,3
962.0,5702,3
963.0,5710,4
964.0,5720,4
965.0,5723,4
966.0,5727,4
967.0,5734,3
968.0,5745,3
969.0,5750,5
970.0,5750,5
971.0,5758,4
972.0,5765,4
973.0,5773,4
974.0,5785,5
975.0,5791,4
976.0,5800,4
977.0,5798,5
978.0,5811,5
979.0,5815,5
980.0,5817,5
981.0,5821,5
982.0,5829,5
983.0,5833,4
984.0,5839,4
985.0,5841,5
986.0,5847,5
987.0,5850,4
988.0,5858,4
989.0,5865,4
990.0,5873,5
991.0,5883,5
992.0,5887,5
993.0,5889,4
994.0,5893,4
995.0,5896,5
996.0,5897,5
997.0,5902,5
998.0,5907,5
999.0,5920,5
1000.0,5928,5
