time,queue_length,active_servers
177.0,1035,4
178.0,1042,5
179.0,1048,5
180.0,1046,5
181.0,1050,5
182.0,1058,4
183.0,1067,5
184.0,1073,4
185.0,1083,4
186.0,1087,5
187.0,1101,4
188.0,1105,4
189.0,1115,3
190.0,1122,4
191.0,1129,4
192.0,1136,4
193.0,1146,4
194.0,1150,4
195.0,1159,4
196.0,1166,5
197.0,1171,3
198.0,1175,4
199.0,1181,4
200.0,1193,4
201.0,1199,5
202.0,1205,4
203.0,1211,4
204.0,1217,4
205.0,1224,4
206.0,1224,5
207.0,1225,5
208.0,1226,5
209.0,1229,5
210.0,1239,5
211.0,1246,5
212.0,1249,5
213.0,1252,4
214.0,1254,5
215.0,1255,5
216.0,1257,5
217.0,1262,5
218.0,1268,5
219.0,1267,5
220.0,1269,5
221.0,1273,5
222.0,1279,5
223.0,1284,5
224.0,1290,5
225.0,1292,4
226.0,1297,5
227.0,1301,5
228.0,1304,5
229.0,1305,5
230.0,1313,4
231.0,1323,4
232.0,1324,4
233.0,1332,4
234.0,1337,4
235.0,1341,4
236.0,1348,4
237.0,1356,4
238.0,1357,4
239.0,1359,5
240.0,1362,5
241.0,1365,4
242.0,1375,4
243.0,1377,5
244.0,1388,5
245.0,1394,5
246.0,1402,5
247.0,1406,5
248.0,1411,5
249.0,1414,5
250.0,1417,4
251.0,1423,4
252.0,1426,5
253.0,1429,5
254.0,1435,3
255.0,1445,3
256.0,1451,4
257.0,1453,5
258.0,1464,5
259.0,1465,5
260.0,1467,5
261.0,1478,3
262.0,1483,4
263.0,1488,4
264.0,1493,4
265.0,1499,4
266.0,1508,4
267.0,1513,4
268.0,1523,5
269.0,1529,5
270.0,1532,4
271.0,1539,4
272.0,1541,5
273.0,1544,5
274.0,1547,5
275.0,1548,5
276.0,1557,5
277.0,1559,5
278.0,1566,5
279.0,1575,4
280.0,1578,4
281.0,1581,4
282.0,1587,5
283.0,1588,5
284.0,1594,5
285.0,1605,5
286.0,1616,3
287.0,1624,4
288.0,1631,3
289.0,1636,4
290.0,1638,4
291.0,1650,4
292.0,1657,4
293.0,1658,4
294.0,1667,4
295.0,1671,4
296.0,1676,4
297.0,1683,5
298.0,1685,5
299.0,1687,5
300.0,1692,5
301.0,1702,5
302.0,1708,5
303.0,1709,5
304.0,1716,4
305.0,1718,5
306.0,1729,4
307.0,1738,4
308.0,1743,5
309.0,1749,4
310.0,1752,4
311.0,1756,5
312.0,1763,5
313.0,1770,5
314.0,1772,5
315.0,1780,5
316.0,1788,4
317.0,1791,3
318.0,1802,3
319.0,1814,2
320.0,1820,2
321.0,1828,1
322.0,1832,3
323.0,1837,4
324.0,1847,4
325.0,1852,3
326.0,1861,3
327.0,1868,4
328.0,1874,4
329.0,1883,4
330.0,1893,4
331.0,1898,5
332.0,1901,5
333.0,1910,4
334.0,1911,5
335.0,1911,5
336.0,1914,5
337.0,1920,5
338.0,1922,5
339.0,1932,5
340.0,1939,5
341.0,1944,5
342.0,1951,4
343.0,1952,4
344.0,1955,4
345.0,1958,5
346.0,1965,5
347.0,1971,5
348.0,1979,5
349.0,1985,5
350.0,1994,3
351.0,1998,4
352.0,2000,4
353.0,2007,5
354.0,2016,4
355.0,2024,5
356.0,2030,4
357.0,2035,4
358.0,2045,5
359.0,2057,5
360.0,2059,5
361.0,2068,5
362.0,2078,5
363.0,2080,5
364.0,2092,5
365.0,2095,5
366.0,2105,5
367.0,2112,5
368.0,2123,5
369.0,2127,5
370.0,2130,5
371.0,2133,5
372.0,2133,5
373.0,2138,5
374.0,2142,5
375.0,2151,5
376.0,2153,5
377.0,2162,5
378.0,2171,5
379.0,2182,5
380.0,2190,5
381.0,2196,5
382.0,2204,5
383.0,2210,4
384.0,2215,3
385.0,2219,4
386.0,2223,4
387.0,2220,5
388.0,2224,5
389.0,2232,5
390.0,2236,5
391.0,2249,5
392.0,2256,5
393.0,2268,5
394.0,2277,4
395.0,2280,4
396.0,2284,4
397.0,2293,4
398.0,2297,5
399.0,2304,5
400.0,2312,5
401.0,2315,5
402.0,2321,5
403.0,2324,5
404.0,2330,5
405.0,2331,5
406.0,2335,5
407.0,2343,5
408.0,2344,5
409.0,2351,5
410.0,2360,5
411.0,2365,5
412.0,2373,5
413.0,2380,5
414.0,2383,5
415.0,2391,5
416.0,2403,3
417.0,2410,4
418.0,2419,5
419.0,2429,4
420.0,2435,3
421.0,2445,4
422.0,2452,5
423.0,2460,4
424.0,2469,4
425.0,2477,5
426.0,2490,5
427.0,2497,5
428.0,2500,5
429.0,2502,4
430.0,2510,3
431.0,2518,4
432.0,2526,5
433.0,2532,5
434.0,2539,5
435.0,2543,5
436.0,2550,5
437.0,2550,5
438.0,2556,5
439.0,2568,5
440.0,2572,5
441.0,2576,5
442.0,2588,4
443.0,2591,4
444.0,2597,5
445.0,2606,5
446.0,2621,5
447.0,2629,5
448.0,2630,5
449.0,2640,5
450.0,2649,5
451.0,2650,5
452.0,2657,5
453.0,2659,5
454.0,2658,5
455.0,2667,2
456.0,2671,4
457.0,2675,5
458.0,2683,4
459.0,2693,4
460.0,2701,4
461.0,2703,4
462.0,2710,4
463.0,2717,4
464.0,2721,4
465.0,2723,4
466.0,2729,4
467.0,2737,4
468.0,2745,5
469.0,2748,4
470.0,2756,4
471.0,2760,4
472.0,2765,5
473.0,2772,5
474.0,2777,5
475.0,2777,5
476.0,2779,5
477.0,2788,5
478.0,2790,5
479.0,2796,5
480.0,2801,5
481.0,2804,5
482.0,2804,5
483.0,2807,5
484.0,2814,5
485.0,2819,4
486.0,2828,5
487.0,2833,5
488.0,2838,5
489.0,2851,4
490.0,2856,4
491.0,2866,5
492.0,2874,4
493.0,2883,4
494.0,2884,5
495.0,2899,5
496.0,2910,4
497.0,2917,3
498.0,2922,4
499.0,2923,5
500.0,2937,5
501.0,2943,5
502.0,2951,5
503.0,2965,5
504.0,2967,5
505.0,2968,5
506.0,2971,5
507.0,2975,5
508.0,2981,5
509.0,2983,5
510.0,2993,4
511.0,2996,4
512.0,3002,3
513.0,3000,4
514.0,3004,4
515.0,3003,4
516.0,3010,4
517.0,3015,4
518.0,3023,3
519.0,3026,3
520.0,3030,4
521.0,3033,4
522.0,3047,5
523.0,3054,5
524.0,3065,4
525.0,3071,4
526.0,3081,4
527.0,3088,5
528.0,3090,5
529.0,3094,5
530.0,3095,5
531.0,3101,5
532.0,3111,5
533.0,3114,5
534.0,3125,4
535.0,3133,5
536.0,3140,4
537.0,3147,3
538.0,3152,4
539.0,3157,4
540.0,3159,5
541.0,3163,4
542.0,3171,4
543.0,3179,4
544.0,3184,4
545.0,3190,4
546.0,3195,4
547.0,3201,5
548.0,3207,5
549.0,3217,4
550.0,3231,4
551.0,3233,5
552.0,3236,5
553.0,3241,5
554.0,3244,5
555.0,3252,5
556.0,3257,5
557.0,3266,4
558.0,3270,5
559.0,3272,5
560.0,3274,5
561.0,3281,5
562.0,3289,4
563.0,3303,4
564.0,3311,5
565.0,3323,5
566.0,3325,5
567.0,3331,5
568.0,3334,5
569.0,3343,5
570.0,3351,5
571.0,3358,5
572.0,3369,3
573.0,3377,3
574.0,3380,4
575.0,3386,5
576.0,3388,5
577.0,3394,5
578.0,3402,5
579.0,3406,5
580.0,3408,5
581.0,3415,5
582.0,3418,5
583.0,3420,5
584.0,3422,5
585.0,3421,5
586.0,3423,5
587.0,3432,5
588.0,3440,4
589.0,3446,3
590.0,3452,4
591.0,3457,5
592.0,3461,4
593.0,3461,5
594.0,3469,5
595.0,3482,4
596.0,3487,4
597.0,3495,3
598.0,3504,2
599.0,3505,5
600.0,3507,5
601.0,3510,5
602.0,3515,5
603.0,3519,5
604.0,3527,4
605.0,3537,5
606.0,3541,5
607.0,3549,5
608.0,3549,5
609.0,3555,5
610.0,3556,5
611.0,3566,5
612.0,3572,5
613.0,3573,5
614.0,3577,5
615.0,3583,4
616.0,3596,5
617.0,3599,5
618.0,3603,5
619.0,3610,5
620.0,3616,5
621.0,3617,5
622.0,3625,5
623.0,3626,5
624.0,3629,5
625.0,3636,5
626.0,3644,5
627.0,3647,5
628.0,3652,5
629.0,3656,5
630.0,3660,5
631.0,3669,5
632.0,3677,5
633.0,3681,5
634.0,3690,5
635.0,3697,4
636.0,3711,4
637.0,3712,4
638.0,3716,5
639.0,3716,5
640.0,3719,4
641.0,3728,4
642.0,3732,5
643.0,3739,4
644.0,3748,4
645.0,3761,2
646.0,3768,3
647.0,3774,5
648.0,3776,4
649.0,3779,4
650.0,3786,4
651.0,3784,4
652.0,3791,5
653.0,3791,5
654.0,3805,4
655.0,3810,4
656.0,3813,5
657.0,3820,5
658.0,3821,5
659.0,3824,5
660.0,3827,5
661.0,3834,5
662.0,3836,5
663.0,3842,5
664.0,3848,5
665.0,3856,5
666.0,3864,4
667.0,3872,5
668.0,3875,4
669.0,3887,4
670.0,3892,5
671.0,3900,3
672.0,3912,4
673.0,3916,3
674.0,3926,4
675.0,3930,4
676.0,3941,4
677.0,3949,5
678.0,3957,5
679.0,3958,5
680.0,3959,5
681.0,3967,5
682.0,3974,4
683.0,3986,2
684.0,3992,5
685.0,3995,5
686.0,4001,5
687.0,4004,5
688.0,4004,5
689.0,4012,5
690.0,4017,5
691.0,4023,5
692.0,4027,5
693.0,4032,5
694.0,4040,5
695.0,4051,3
696.0,4065,4
697.0,4069,4
698.0,4073,4
699.0,4078,4
700.0,4088,4
701.0,4097,3
702.0,4105,4
703.0,4112,4
704.0,4120,5
705.0,4126,5
706.0,4132,5
707.0,4138,5
708.0,4146,4
709.0,4149,5
710.0,4156,4
711.0,4158,3
712.0,4170,2
713.0,4175,4
714.0,4178,5
715.0,4178,5
716.0,4185,5
717.0,4191,5
718.0,4197,5
719.0,4197,5
720.0,4206,5
721.0,4212,5
722.0,4216,4
723.0,4220,4
724.0,4224,4
725.0,4227,4
726.0,4233,3
727.0,4240,3
728.0,4243,3
729.0,4251,4
730.0,4256,5
731.0,4264,5
732.0,4270,5
733.0,4282,5
734.0,4280,5
735.0,4283,5
736.0,4295,4
737.0,4302,3
738.0,4309,3
739.0,4310,4
740.0,4323,3
741.0,4332,2
742.0,4347,3
743.0,4360,3
744.0,4366,4
745.0,4371,3
746.0,4378,3
747.0,4386,3
748.0,4389,3
749.0,4392,4
750.0,4401,5
751.0,4406,5
752.0,4411,5
753.0,4417,5
754.0,4424,4
755.0,4431,4
756.0,4433,3
757.0,4443,3
758.0,4447,3
759.0,4449,4
760.0,4458,5
761.0,4462,4
762.0,4467,5
763.0,4472,5
764.0,4472,5
765.0,4480,5
766.0,4482,5
767.0,4487,5
768.0,4495,4
769.0,4505,4
770.0,4516,4
771.0,4518,4
772.0,4528,4
773.0,4530,4
774.0,4533,4
775.0,4539,5
776.0,4544,5
777.0,4544,5
778.0,4554,4
779.0,4570,4
780.0,4579,3
781.0,4589,4
782.0,4592,4
783.0,4599,4
784.0,4604,3
785.0,4613,4
786.0,4620,5
787.0,4629,3
788.0,4635,4
789.0,4640,5
790.0,4643,5
791.0,4645,4
792.0,4646,5
793.0,4650,5
794.0,4657,5
795.0,4660,5
796.0,4666,5
797.0,4674,5
798.0,4681,5
799.0,4684,5
800.0,4693,5
801.0,4697,5
802.0,4705,5
803.0,4712,5
804.0,4713,5
805.0,4719,5
806.0,4726,4
807.0,4742,5
808.0,4746,5
809.0,4751,4
810.0,4756,4
811.0,4763,5
812.0,4772,5
813.0,4781,5
814.0,4788,5
815.0,4788,5
816.0,4795,3
817.0,4799,4
818.0,4807,4
819.0,4817,3
820.0,4828,4
821.0,4827,5
822.0,4836,5
823.0,4846,5
824.0,4852,5
825.0,4861,5
826.0,4868,4
827.0,4872,4
828.0,4880,5
829.0,4891,5
830.0,4897,5
831.0,4903,5
832.0,4905,5
833.0,4907,4
834.0,4913,4
835.0,4926,4
836.0,4933,5
837.0,4939,5
838.0,4943,4
839.0,4949,4
840.0,4951,4
841.0,4956,5
842.0,4963,5
843.0,4965,5
844.0,4967,5
845.0,4969,4
846.0,4977,5
847.0,4983,5
848.0,4994,5
849.0,4994,5
850.0,4994,5
851.0,4999,5
852.0,5004,5
853.0,5007,5
854.0,5011,5
855.0,5024,4
856.0,5030,5
857.0,5040,4
858.0,5047,5
859.0,5051,4
860.0,5060,3
861.0,5061,4
862.0,5066,5
863.0,5067,5
864.0,5078,4
865.0,5078,4
866.0,5090,4
867.0,5098,4
868.0,5105,4
869.0,5113,4
870.0,5125,4
871.0,5131,4
872.0,5134,5
873.0,5140,5
874.0,5142,5
875.0,5145,5
876.0,5151,5
877.0,5160,4
878.0,5167,5
879.0,5170,5
880.0,5174,5
881.0,5186,5
882.0,5191,4
883.0,5195,5
884.0,5203,5
885.0,5207,5
886.0,5211,5
887.0,5221,5
888.0,5223,5
889.0,5229,5
890.0,5232,5
891.0,5236,5
892.0,5243,5
893.0,5247,5
894.0,5254,5
895.0,5259,5
896.0,5265,4
897.0,5267,5
898.0,5275,5
899.0,5278,5
900.0,5281,5
901.0,5287,5
902.0,5300,5
903.0,5304,5
904.0,5312,4
905.0,5317,5
906.0,5321,5
907.0,5323,5
908.0,5328,5
909.0,5334,5
910.0,5340,4
911.0,5346,4
912.0,5353,4
913.0,5359,5
914.0,5365,4
915.0,5371,4
916.0,5381,5
917.0,5386,5
918.0,5388,5
919.0,5389,5
920.0,5392,5
921.0,5404,5
922.0,5409,5
923.0,5416,5
924.0,5419,5
925.0,5429,4
926.0,5435,4
927.0,5444,4
928.0,5448,4
929.0,5460,4
930.0,5467,3
931.0,5477,3
932.0,5486,3
933.0,5490,4
934.0,5498,5
935.0,5501,5
936.0,5508,5
937.0,5515,5
938.0,5524,5
939.0,5526,4
940.0,5527,4
941.0,5532,4
942.0,5535,5
943.0,5540,5
944.0,5539,5
945.0,5539,4
946.0,5544,5
947.0,5546,5
948.0,5552,4
949.0,5556,4
950.0,5560,4
951.0,5567,4
952.0,5569,4
953.0,5574,5
954.0,5580,5
955.0,5583,5
956.0,5588,5
957.0,5589,5
958.0,5592,5
959.0,5595,5
960.0,5601,5
961.0,5609,5
962.0,5607,5
963.0,5614,5
964.0,5623,5
965.0,5625,5
966.0,5628,5
967.0,5632,5
968.0,5641,5
969.0,5647,5
970.0,5649,4
971.0,5656,4
972.0,5663,4
973.0,5672,4
974.0,5685,4
975.0,5688,5
976.0,5696,5
977.0,5694,5
978.0,5707,5
979.0,5711,5
980.0,5715,4
981.0,5719,5
982.0,5727,5
983.0,5729,5
984.0,5735,5
985.0,5739,4
986.0,5747,4
987.0,5749,5
988.0,5758,4
989.0,5764,5
990.0,5771,5
991.0,5781,5
992.0,5785,5
993.0,5786,5
994.0,5791,4
995.0,5797,3
996.0,5802,2
997.0,5808,4
998.0,5814,4
999.0,5828,4
1000.0,5835,5
