time,queue_length,active_servers
176.0,1060,5
177.0,1063,5
178.0,1070,5
179.0,1077,5
180.0,1075,5
181.0,1079,5
182.0,1085,5
183.0,1095,5
184.0,1099,5
185.0,1110,4
186.0,1115,5
187.0,1127,5
188.0,1129,5
189.0,1135,5
190.0,1140,5
191.0,1145,5
192.0,1154,3
193.0,1165,4
194.0,1166,5
195.0,1174,5
196.0,1181,5
197.0,1182,5
198.0,1186,5
199.0,1190,5
200.0,1200,5
201.0,1205,5
202.0,1211,4
203.0,1217,4
204.0,1225,3
205.0,1231,5
206.0,1231,5
207.0,1232,5
208.0,1233,5
209.0,1235,5
210.0,1245,5
211.0,1256,3
212.0,1259,4
213.0,1262,4
214.0,1266,4
215.0,1268,4
216.0,1271,4
217.0,1278,4
218.0,1284,5
219.0,1283,5
220.0,1285,5
221.0,1289,5
222.0,1295,5
223.0,1301,5
224.0,1307,5
225.0,1310,4
226.0,1316,4
227.0,1319,5
228.0,1321,5
229.0,1322,5
230.0,1328,5
231.0,1336,5
232.0,1339,4
233.0,1346,4
234.0,1352,4
235.0,1356,4
236.0,1362,5
237.0,1370,4
238.0,1371,4
239.0,1374,4
240.0,1376,5
241.0,1376,5
242.0,1385,5
243.0,1386,5
244.0,1397,5
245.0,1404,5
246.0,1413,5
247.0,1416,5
248.0,1422,5
249.0,1425,5
250.0,1426,5
251.0,1431,5
252.0,1434,5
253.0,1441,3
254.0,1445,3
255.0,1456,3
256.0,1462,4
257.0,1467,3
258.0,1479,4
259.0,1481,4
260.0,1485,4
261.0,1493,5
262.0,1499,4
263.0,1504,4
264.0,1510,4
265.0,1517,4
266.0,1525,4
267.0,1531,4
268.0,1542,4
269.0,1549,4
270.0,1550,5
271.0,1556,5
272.0,1558,5
273.0,1560,5
274.0,1565,4
275.0,1568,4
276.0,1577,5
277.0,1581,4
278.0,1589,4
279.0,1597,4
280.0,1601,4
281.0,1604,4
282.0,1612,4
283.0,1614,4
284.0,1622,3
285.0,1635,3
286.0,1644,3
287.0,1651,4
288.0,1656,4
289.0,1660,5
290.0,1662,5
291.0,1671,5
292.0,1678,5
293.0,1676,5
294.0,1685,5
295.0,1688,5
296.0,1693,4
297.0,1702,4
298.0,1705,4
299.0,1706,5
300.0,1712,5
301.0,1722,5
302.0,1728,5
303.0,1729,5
304.0,1734,5
305.0,1736,5
306.0,1742,5
307.0,1752,4
308.0,1758,4
309.0,1763,4
310.0,1765,4
311.0,1770,4
312.0,1779,3
313.0,1789,3
314.0,1793,3
315.0,1802,4
316.0,1809,4
317.0,1810,4
318.0,1820,4
319.0,1828,4
320.0,1831,5
321.0,1833,5
322.0,1835,5
323.0,1839,5
324.0,1848,5
325.0,1850,5
326.0,1856,5
327.0,1862,5
328.0,1871,4
329.0,1879,5
330.0,1888,5
331.0,1893,5
332.0,1898,4
333.0,1904,5
334.0,1905,5
335.0,1905,5
336.0,1913,3
337.0,1921,3
338.0,1924,4
339.0,1934,4
340.0,1941,5
341.0,1946,5
342.0,1951,5
343.0,1951,5
344.0,1955,4
345.0,1960,4
346.0,1970,4
347.0,1978,4
348.0,1990,2
349.0,1998,3
350.0,2006,3
351.0,2011,3
352.0,2013,3
353.0,2022,3
354.0,2030,4
355.0,2038,5
356.0,2041,5
357.0,2046,5
358.0,2058,4
359.0,2071,4
360.0,2073,5
361.0,2082,5
362.0,2090,5
363.0,2092,5
364.0,2103,5
365.0,2105,5
366.0,2117,4
367.0,2125,4
368.0,2136,5
369.0,2139,5
370.0,2141,5
371.0,2146,4
372.0,2146,4
373.0,2155,3
374.0,2160,3
375.0,2171,3
376.0,2176,4
377.0,2185,5
378.0,2196,4
379.0,2207,5
380.0,2215,5
381.0,2221,5
382.0,2229,5
383.0,2234,5
384.0,2236,5
385.0,2239,5
386.0,2242,5
387.0,2241,5
388.0,2245,5
389.0,2253,5
390.0,2257,5
391.0,2269,5
392.0,2275,5
393.0,2286,5
394.0,2292,5
395.0,2294,5
396.0,2296,5
397.0,2304,5
398.0,2309,5
399.0,2316,5
400.0,2324,5
401.0,2328,4
402.0,2335,4
403.0,2340,4
404.0,2347,4
405.0,2348,4
406.0,2353,4
407.0,2362,4
408.0,2364,4
409.0,2372,4
410.0,2382,4
411.0,2388,4
412.0,2397,5
413.0,2404,5
414.0,2411,3
415.0,2421,3
416.0,2431,3
417.0,2439,3
418.0,2450,4
419.0,2459,4
420.0,2462,5
421.0,2471,5
422.0,2479,4
423.0,2486,4
424.0,2495,4
425.0,2504,4
426.0,2518,4
427.0,2526,4
428.0,2532,4
429.0,2533,4
430.0,2536,5
431.0,2543,5
432.0,2552,5
433.0,2559,4
434.0,2568,5
435.0,2574,4
436.0,2581,5
437.0,2581,5
438.0,2589,4
439.0,2602,4
440.0,2608,4
441.0,2613,4
442.0,2625,4
443.0,2628,4
444.0,2637,3
445.0,2646,5
446.0,2661,5
447.0,2672,4
448.0,2675,4
449.0,2685,5
450.0,2695,4
451.0,2695,5
452.0,2703,5
453.0,2705,5
454.0,2704,5
455.0,2707,5
456.0,2710,5
457.0,2714,5
458.0,2720,5
459.0,2728,5
460.0,2733,5
461.0,2734,5
462.0,2742,4
463.0,2749,4
464.0,2753,5
465.0,2756,4
466.0,2762,4
467.0,2769,4
468.0,2777,5
469.0,2780,4
470.0,2788,4
471.0,2791,5
472.0,2796,5
473.0,2802,4
474.0,2807,5
475.0,2808,5
476.0,2810,5
477.0,2821,4
478.0,2824,4
479.0,2830,5
480.0,2835,5
481.0,2838,5
482.0,2837,5
483.0,2843,3
484.0,2853,3
485.0,2859,3
486.0,2870,3
487.0,2877,3
488.0,2884,3
489.0,2896,3
490.0,2900,4
491.0,2911,4
492.0,2918,5
493.0,2925,5
494.0,2926,5
495.0,2945,3
496.0,2954,5
497.0,2958,5
498.0,2962,5
499.0,2963,5
500.0,2977,5
501.0,2983,5
502.0,2991,5
503.0,3008,4
504.0,3013,4
505.0,3014,5
506.0,3017,5
507.0,3023,4
508.0,3030,4
509.0,3033,4
510.0,3042,4
511.0,3047,3
512.0,3051,4
513.0,3052,3
514.0,3056,4
515.0,3054,4
516.0,3061,4
517.0,3067,4
518.0,3075,3
519.0,3078,3
520.0,3085,2
521.0,3090,2
522.0,3106,3
523.0,3117,2
524.0,3128,3
525.0,3133,5
526.0,3144,4
527.0,3154,3
528.0,3159,3
529.0,3163,5
530.0,3163,5
531.0,3170,5
532.0,3179,5
533.0,3182,5
534.0,3191,5
535.0,3200,5
536.0,3205,5
537.0,3208,5
538.0,3212,5
539.0,3216,5
540.0,3220,4
541.0,3223,4
542.0,3232,4
543.0,3241,4
544.0,3245,5
545.0,3252,5
546.0,3257,5
547.0,3264,5
548.0,3270,5
549.0,3278,5
550.0,3290,5
551.0,3294,4
552.0,3299,4
553.0,3306,4
554.0,3312,3
555.0,3321,5
556.0,3326,5
557.0,3334,5
558.0,3340,5
559.0,3343,5
560.0,3346,5
561.0,3353,5
562.0,3359,5
563.0,3374,4
564.0,3383,4
565.0,3395,5
566.0,3397,5
567.0,3403,5
568.0,3407,5
569.0,3417,5
570.0,3427,4
571.0,3435,4
572.0,3441,5
573.0,3449,4
574.0,3451,5
575.0,3457,5
576.0,3463,3
577.0,3471,3
578.0,3480,3
579.0,3486,3
580.0,3490,3
581.0,3499,4
582.0,3503,4
583.0,3508,3
584.0,3511,4
585.0,3510,5
586.0,3513,5
587.0,3522,5
588.0,3532,3
589.0,3537,3
590.0,3544,3
591.0,3551,3
592.0,3555,4
593.0,3555,5
594.0,3564,5
595.0,3575,5
596.0,3581,4
597.0,3587,4
598.0,3592,5
599.0,3592,5
600.0,3593,5
601.0,3596,5
602.0,3603,4
603.0,3608,4
604.0,3615,4
605.0,3625,5
606.0,3629,5
607.0,3638,5
608.0,3638,5
609.0,3644,5
610.0,3645,5
611.0,3657,4
612.0,3663,5
613.0,3664,5
614.0,3671,4
615.0,3675,5
616.0,3689,5
617.0,3694,4
618.0,3699,4
619.0,3706,4
620.0,3715,3
621.0,3717,5
622.0,3725,5
623.0,3729,4
624.0,3733,4
625.0,3741,4
626.0,3749,5
627.0,3754,4
628.0,3760,4
629.0,3765,4
630.0,3770,4
631.0,3778,5
632.0,3789,4
633.0,3795,4
634.0,3803,5
635.0,3810,4
636.0,3827,3
637.0,3829,3
638.0,3836,3
639.0,3838,3
640.0,3841,3
641.0,3850,3
642.0,3856,3
643.0,3862,4
644.0,3871,4
645.0,3879,4
646.0,3885,4
647.0,3892,4
648.0,3891,5
649.0,3892,5
650.0,3897,5
651.0,3895,5
652.0,3903,5
653.0,3903,5
654.0,3916,5
655.0,3919,5
656.0,3922,5
657.0,3929,5
658.0,3931,5
659.0,3935,5
660.0,3938,5
661.0,3946,4
662.0,3948,5
663.0,3954,5
664.0,3962,4
665.0,3970,5
666.0,3976,5
667.0,3984,5
668.0,3985,5
669.0,3996,5
670.0,4001,5
671.0,4008,4
672.0,4020,4
673.0,4022,5
674.0,4031,5
675.0,4036,4
676.0,4047,5
677.0,4056,5
678.0,4064,5
679.0,4065,5
680.0,4068,4
681.0,4079,3
682.0,4086,4
683.0,4093,5
684.0,4099,5
685.0,4105,4
686.0,4114,3
687.0,4117,3
688.0,4119,3
689.0,4130,3
690.0,4135,5
691.0,4142,5
692.0,4148,4
693.0,4153,5
694.0,4161,5
695.0,4168,5
696.0,4181,5
697.0,4184,5
698.0,4187,5
699.0,4191,5
700.0,4200,5
701.0,4205,5
702.0,4212,5
703.0,4218,5
704.0,4226,5
705.0,4234,4
706.0,4241,4
707.0,4248,5
708.0,4254,5
709.0,4257,5
710.0,4262,5
711.0,4261,5
712.0,4273,3
713.0,4278,4
714.0,4282,4
715.0,4285,3
716.0,4292,4
717.0,4299,4
718.0,4305,5
719.0,4305,5
720.0,4315,5
721.0,4321,5
722.0,4323,5
723.0,4326,5
724.0,4329,5
725.0,4331,5
726.0,4333,5
727.0,4338,5
728.0,4340,5
729.0,4351,3
730.0,4355,5
731.0,4363,5
732.0,4369,5
733.0,4381,5
734.0,4381,4
735.0,4385,4
736.0,4396,4
737.0,4399,5
738.0,4404,5
739.0,4406,4
740.0,4418,4
741.0,4423,5
742.0,4436,5
743.0,4447,5
744.0,4451,5
745.0,4454,5
746.0,4456,5
747.0,4463,5
748.0,4465,4
749.0,4468,5
750.0,4479,4
751.0,4486,4
752.0,4492,4
753.0,4498,4
754.0,4503,5
755.0,4511,4
756.0,4511,4
757.0,4522,3
758.0,4526,4
759.0,4530,3
760.0,4538,5
761.0,4541,5
762.0,4546,5
763.0,4551,5
764.0,4551,5
765.0,4559,5
766.0,4561,5
767.0,4564,5
768.0,4570,5
769.0,4580,5
770.0,4590,5
771.0,4593,4
772.0,4604,3
773.0,4605,5
774.0,4609,4
775.0,4617,4
776.0,4622,4
777.0,4623,4
778.0,4632,4
779.0,4649,3
780.0,4656,4
781.0,4666,4
782.0,4667,5
783.0,4673,5
784.0,4676,5
785.0,4686,4
786.0,4694,4
787.0,4699,5
788.0,4705,5
789.0,4710,5
790.0,4716,4
791.0,4718,4
792.0,4721,4
793.0,4726,4
794.0,4732,5
795.0,4737,4
796.0,4744,4
797.0,4752,4
798.0,4760,4
799.0,4763,5
800.0,4770,5
801.0,4773,5
802.0,4781,5
803.0,4788,5
804.0,4790,4
805.0,4797,4
806.0,4803,4
807.0,4819,5
808.0,4823,5
809.0,4828,4
810.0,4833,4
811.0,4840,5
812.0,4850,5
813.0,4859,5
814.0,4866,5
815.0,4866,5
816.0,4869,5
817.0,4874,4
818.0,4881,5
819.0,4888,5
820.0,4898,5
821.0,4897,5
822.0,4907,4
823.0,4917,4
824.0,4924,4
825.0,4933,5
826.0,4938,5
827.0,4941,5
828.0,4949,5
829.0,4959,5
830.0,4965,5
831.0,4971,5
832.0,4976,4
833.0,4978,4
834.0,4984,4
835.0,4996,5
836.0,5005,4
837.0,5012,5
838.0,5018,3
839.0,5024,4
840.0,5026,4
841.0,5032,4
842.0,5038,5
843.0,5040,5
844.0,5042,5
845.0,5042,5
846.0,5050,5
847.0,5056,5
848.0,5067,5
849.0,5067,5
850.0,5069,4
851.0,5077,4
852.0,5083,4
853.0,5086,5
854.0,5092,4
855.0,5102,5
856.0,5109,5
857.0,5117,5
858.0,5123,5
859.0,5127,5
860.0,5134,5
861.0,5134,5
862.0,5139,5
863.0,5140,5
864.0,5148,5
865.0,5147,5
866.0,5158,5
867.0,5165,5
868.0,5171,5
869.0,5178,5
870.0,5188,5
871.0,5193,5
872.0,5196,5
873.0,5204,4
874.0,5208,3
875.0,5212,4
876.0,5219,4
877.0,5233,1
878.0,5242,3
879.0,5247,3
880.0,5251,5
881.0,5261,5
882.0,5264,5
883.0,5268,5
884.0,5276,5
885.0,5281,5
886.0,5287,4
887.0,5297,5
888.0,5300,4
889.0,5309,3
890.0,5313,4
891.0,5318,4
892.0,5328,4
893.0,5334,4
894.0,5345,3
895.0,5351,4
896.0,5356,4
897.0,5358,4
898.0,5369,3
899.0,5373,4
900.0,5376,5
901.0,5382,5
902.0,5397,4
903.0,5403,4
904.0,5409,4
905.0,5419,2
906.0,5424,4
907.0,5426,5
908.0,5431,5
909.0,5437,5
910.0,5441,5
911.0,5446,5
912.0,5452,5
913.0,5458,5
914.0,5464,4
915.0,5469,5
916.0,5480,5
917.0,5488,4
918.0,5490,4
919.0,5492,4
920.0,5498,3
921.0,5510,4
922.0,5518,3
923.0,5528,2
924.0,5533,3
925.0,5541,5
926.0,5546,5
927.0,5554,5
928.0,5556,5
929.0,5567,4
930.0,5572,4
931.0,5582,3
932.0,5593,2
933.0,5597,4
934.0,5606,4
935.0,5611,4
936.0,5619,4
937.0,5626,4
938.0,5636,4
939.0,5637,4
940.0,5636,5
941.0,5640,5
942.0,5643,5
943.0,5648,5
944.0,5647,5
945.0,5645,5
946.0,5651,4
947.0,5653,5
948.0,5657,5
949.0,5660,5
950.0,5663,5
951.0,5668,5
952.0,5670,5
953.0,5675,5
954.0,5682,5
955.0,5684,5
956.0,5690,5
957.0,5693,5
958.0,5696,5
959.0,5700,5
960.0,5708,4
961.0,5716,5
962.0,5714,5
963.0,5721,5
964.0,5730,5
965.0,5732,5
966.0,5735,5
967.0,5739,5
968.0,5749,5
969.0,5753,5
970.0,5753,5
971.0,5758,5
972.0,5766,4
973.0,5774,4
974.0,5787,4
975.0,5794,3
976.0,5804,3
977.0,5804,4
978.0,5817,4
979.0,5825,3
980.0,5828,4
981.0,5833,4
982.0,5842,4
983.0,5845,4
984.0,5850,5
985.0,5852,5
986.0,5858,5
987.0,5859,5
988.0,5868,4
989.0,5875,4
990.0,5882,5
991.0,5892,5
992.0,5896,5
993.0,5896,5
994.0,5899,5
995.0,5902,5
996.0,5903,5
997.0,5908,5
998.0,5913,5
999.0,5929,4
1000.0,5936,5
