time,queue_length,active_servers
647.0,3792,5
648.0,3791,5
649.0,3793,5
650.0,3798,5
651.0,3796,5
652.0,3803,5
653.0,3803,5
654.0,3815,5
655.0,3818,5
656.0,3825,3
657.0,3833,4
658.0,3837,4
659.0,3840,5
660.0,3843,5
661.0,3850,5
662.0,3854,4
663.0,3863,3
664.0,3871,3
665.0,3879,5
666.0,3886,5
667.0,3894,5
668.0,3895,5
669.0,3909,4
670.0,3915,5
671.0,3919,5
672.0,3930,5
673.0,3931,5
674.0,3941,5
675.0,3944,5
676.0,3954,5
677.0,3962,5
678.0,3970,5
679.0,3971,5
680.0,3972,5
681.0,3980,5
682.0,3986,5
683.0,3993,5
684.0,3999,5
685.0,4002,5
686.0,4008,5
687.0,4012,4
688.0,4014,4
689.0,4023,4
690.0,4028,5
691.0,4034,5
692.0,4038,5
693.0,4043,5
694.0,4051,5
695.0,4059,5
696.0,4072,5
697.0,4078,4
698.0,4081,5
699.0,4085,5
700.0,4094,5
701.0,4098,5
702.0,4108,4
703.0,4114,5
704.0,4122,5
705.0,4128,5
706.0,4134,5
707.0,4144,3
708.0,4152,3
709.0,4158,3
710.0,4167,2
711.0,4167,4
712.0,4175,5
713.0,4179,5
714.0,4182,5
715.0,4182,5
716.0,4188,5
717.0,4196,4
718.0,4203,4
719.0,4203,5
720.0,4212,5
721.0,4218,5
722.0,4220,5
723.0,4223,5
724.0,4226,5
725.0,4228,5
726.0,4230,5
727.0,4237,4
728.0,4239,4
729.0,4246,5
730.0,4251,5
731.0,4259,5
732.0,4265,5
733.0,4277,5
734.0,4275,5
735.0,4278,5
736.0,4288,5
737.0,4293,4
738.0,4300,3
739.0,4301,3
740.0,4311,5
741.0,4316,5
742.0,4330,5
743.0,4341,5
744.0,4345,5
745.0,4347,5
746.0,4349,5
747.0,4355,5
748.0,4355,5
749.0,4357,5
750.0,4366,5
751.0,4371,5
752.0,4376,5
753.0,4383,4
754.0,4389,5
755.0,4395,5
756.0,4398,3
757.0,4408,3
758.0,4411,4
759.0,4413,4
760.0,4423,4
761.0,4428,3
762.0,4434,4
763.0,4441,4
764.0,4442,4
765.0,4450,5
766.0,4453,5
767.0,4456,5
768.0,4462,5
769.0,4470,5
770.0,4480,5
771.0,4481,5
772.0,4489,5
773.0,4490,5
774.0,4492,5
775.0,4499,5
776.0,4505,4
777.0,4506,4
778.0,4515,4
779.0,4530,4
780.0,4536,5
781.0,4545,5
782.0,4546,5
783.0,4553,5
784.0,4555,5
785.0,4563,5
786.0,4575,3
787.0,4581,4
788.0,4587,4
789.0,4593,4
790.0,4597,4
791.0,4598,4
792.0,4602,3
793.0,4608,3
794.0,4615,4
795.0,4619,4
796.0,4628,4
797.0,4636,4
798.0,4644,4
799.0,4649,4
800.0,4657,4
801.0,4661,4
802.0,4669,5
803.0,4676,5
804.0,4676,5
805.0,4681,5
806.0,4690,3
807.0,4708,3
808.0,4712,5
809.0,4718,4
810.0,4723,4
811.0,4733,3
812.0,4744,3
813.0,4755,3
814.0,4763,4
815.0,4764,5
816.0,4769,4
817.0,4773,4
818.0,4781,4
819.0,4789,4
820.0,4801,4
821.0,4801,4
822.0,4812,3
823.0,4822,5
824.0,4830,4
825.0,4840,4
826.0,4845,5
827.0,4848,5
828.0,4856,5
829.0,4866,5
830.0,4872,5
831.0,4880,4
832.0,4882,5
833.0,4884,4
834.0,4890,5
835.0,4902,5
836.0,4911,4
837.0,4918,4
838.0,4923,3
839.0,4930,4
840.0,4934,3
841.0,4941,3
842.0,4950,3
843.0,4952,5
844.0,4954,5
845.0,4956,4
846.0,4965,4
847.0,4970,5
848.0,4981,5
849.0,4981,5
850.0,4981,5
851.0,4986,5
852.0,4993,4
853.0,4997,4
854.0,5002,4
855.0,5014,4
856.0,5021,4
857.0,5030,4
858.0,5037,4
859.0,5040,4
860.0,5046,5
861.0,5046,5
862.0,5051,5
863.0,5052,5
864.0,5062,4
865.0,5063,4
866.0,5074,5
867.0,5081,5
868.0,5089,4
869.0,5096,5
870.0,5106,5
871.0,5112,5
872.0,5115,5
873.0,5122,5
874.0,5124,5
875.0,5129,4
876.0,5136,4
877.0,5143,5
878.0,5152,4
879.0,5157,4
880.0,5165,3
881.0,5175,5
882.0,5180,4
883.0,5185,4
884.0,5192,5
885.0,5196,5
886.0,5202,4
887.0,5213,4
888.0,5215,4
889.0,5223,4
890.0,5227,4
891.0,5234,4
892.0,5242,4
893.0,5247,4
894.0,5255,4
895.0,5261,5
896.0,5265,5
897.0,5268,4
898.0,5277,4
899.0,5281,4
900.0,5286,4
901.0,5293,5
902.0,5306,5
903.0,5310,5
904.0,5318,4
905.0,5324,4
906.0,5330,4
907.0,5332,5
908.0,5337,5
909.0,5343,5
910.0,5348,5
911.0,5353,5
912.0,5359,5
913.0,5365,5
914.0,5369,5
915.0,5375,5
916.0,5385,5
917.0,5391,5
918.0,5392,5
919.0,5395,5
920.0,5398,5
921.0,5410,5
922.0,5415,5
923.0,5421,5
924.0,5428,3
925.0,5438,3
926.0,5444,5
927.0,5452,5
928.0,5454,5
929.0,5465,4
930.0,5471,4
931.0,5478,5
932.0,5486,5
933.0,5491,5
934.0,5499,5
935.0,5504,5
936.0,5511,5
937.0,5517,5
938.0,5526,5
939.0,5526,5
940.0,5525,5
941.0,5531,4
942.0,5536,4
943.0,5542,4
944.0,5541,5
945.0,5541,5
946.0,5547,4
947.0,5550,4
948.0,5554,5
949.0,5560,4
950.0,5562,5
951.0,5568,4
952.0,5569,5
953.0,5574,5
954.0,5580,5
955.0,5582,5
956.0,5587,5
957.0,5590,4
958.0,5595,4
959.0,5598,5
960.0,5604,5
961.0,5611,5
962.0,5609,5
963.0,5616,5
964.0,5625,5
965.0,5627,5
966.0,5630,5
967.0,5635,5
968.0,5644,5
969.0,5650,4
970.0,5651,4
971.0,5657,5
972.0,5663,5
973.0,5671,5
974.0,5683,5
975.0,5686,5
976.0,5694,5
977.0,5692,5
978.0,5705,5
979.0,5709,5
980.0,5712,5
981.0,5716,5
982.0,5724,5
983.0,5729,4
984.0,5734,5
985.0,5736,5
986.0,5743,5
987.0,5745,5
988.0,5752,5
989.0,5758,5
990.0,5766,5
991.0,5776,5
992.0,5780,5
993.0,5781,5
994.0,5784,5
995.0,5787,5
996.0,5789,5
997.0,5794,5
998.0,5799,5
999.0,5813,5
1000.0,5820,5
